meaning_index,sink_index,productive_frac,beautiful_one_frac,aggressor_frac,withdrawn_frac,collapsed_frac,birth_intention,social_trust,post_labor_current,band_occupancy,sink_collapsed,scenario,post_labor,run_id
0.5610125182484863,0.145,0.53,0.325,0.0,0.12,0.025,0.4786330851302401,0.609615016309976,0.5,0.68,0,fairness+collectivism,0.5,99
0.5543341376567729,0.16,0.5,0.34,0.0,0.13,0.03,0.4750791609235888,0.6043425510356089,0.5,0.71,0,fairness+collectivism,0.5,100
0.5465566321021424,0.18,0.465,0.355,0.0,0.155,0.025,0.4637117762333753,0.5852463397523684,0.5,0.71,0,fairness+collectivism,0.5,101
0.5595833026175332,0.14,0.51,0.35,0.0,0.13,0.01,0.4727396439244951,0.5969156151241457,0.5,0.665,0,fairness+collectivism,0.5,102
0.5491405069621142,0.17,0.505,0.325,0.0,0.155,0.015,0.4610700511000868,0.5818432814976008,0.5,0.695,0,fairness+collectivism,0.5,103
0.5460654197864576,0.18,0.48,0.34,0.005,0.145,0.03,0.46504786347131777,0.59242829106557,0.5,0.665,0,fairness+collectivism,0.5,104
0.5438307416288448,0.175,0.53,0.295,0.0,0.135,0.04,0.4574226576095827,0.5648188698925711,0.5,0.72,0,fairness+collectivism,0.5,105
0.5533103924584446,0.14,0.475,0.385,0.0,0.13,0.01,0.48047581452838306,0.6181127905976135,0.5,0.765,0,fairness+collectivism,0.5,106
0.5379156792244889,0.2,0.495,0.305,0.0,0.145,0.055,0.45364951168578943,0.5828630608608829,0.5,0.68,0,fairness+collectivism,0.5,107
0.5611800336479553,0.16,0.55,0.29,0.0,0.145,0.015,0.47846593628045736,0.6024560257695047,0.5,0.74,0,fairness+collectivism,0.5,108
0.5466682974690551,0.175,0.515,0.31,0.0,0.155,0.02,0.4599609111416185,0.5717742444633,0.5,0.74,0,fairness+collectivism,0.5,109
0.5468707282692385,0.18,0.505,0.315,0.0,0.145,0.035,0.4560207641913767,0.5631657684165001,0.5,0.705,0,fairness+collectivism,0.5,110
0.5317711722955185,0.235,0.41,0.355,0.0,0.215,0.02,0.4463200711604713,0.557339835233023,0.5,0.7,0,fairness+collectivism,0.5,111
0.5473948168065689,0.18,0.51,0.31,0.0,0.14,0.04,0.4617187093795296,0.5739806711301333,0.5,0.655,0,fairness+collectivism,0.5,112
0.5440672295505272,0.155,0.445,0.4,0.005,0.13,0.02,0.4639859115378994,0.5828327237592756,0.5,0.77,0,fairness+collectivism,0.5,113
0.5514158763488105,0.14,0.5,0.36,0.0,0.105,0.035,0.46440670974802856,0.5772098984171978,0.5,0.715,0,fairness+collectivism,0.5,114
0.5524334362338212,0.155,0.535,0.31,0.0,0.13,0.025,0.4702487415943821,0.6025074763676161,0.5,0.725,0,fairness+collectivism,0.5,115
0.5499946787312321,0.17,0.52,0.31,0.0,0.145,0.025,0.46956081108216663,0.5902258876040247,0.5,0.72,0,fairness+collectivism,0.5,116
0.5384748927897288,0.18,0.43,0.39,0.0,0.14,0.04,0.45165947436431636,0.572645979893935,0.5,0.715,0,fairness+collectivism,0.5,117
0.5562021132705374,0.16,0.525,0.315,0.0,0.14,0.02,0.46590720943474795,0.5901295983597816,0.5,0.66,0,fairness+collectivism,0.5,118
0.5468449434841426,0.185,0.54,0.275,0.0,0.15,0.035,0.460524250103564,0.5674724625678232,0.5,0.75,0,fairness+collectivism,0.5,119
0.5506728399991861,0.17,0.55,0.28,0.0,0.14,0.03,0.4551835211219678,0.5711085407102284,0.5,0.735,0,fairness+collectivism,0.5,120
0.5476828480960717,0.19,0.495,0.315,0.0,0.155,0.035,0.4650273891884691,0.5886469244435034,0.5,0.695,0,fairness+collectivism,0.5,121
0.5419660126540241,0.17,0.46,0.37,0.0,0.135,0.035,0.457989935105311,0.5877099667567475,0.5,0.725,0,fairness+collectivism,0.5,122
0.550052278781222,0.18,0.47,0.35,0.0,0.155,0.025,0.46582465411416973,0.5835077427142783,0.5,0.675,0,fairness+collectivism,0.5,123
0.5505446294507332,0.185,0.495,0.32,0.0,0.16,0.025,0.4612264270715825,0.5825713715474765,0.5,0.73,0,fairness+collectivism,0.5,124
0.5471134897272637,0.14,0.495,0.365,0.01,0.09,0.04,0.46193247324838593,0.5792092233390495,0.5,0.695,0,fairness+collectivism,0.5,125
0.5356877568803857,0.2,0.475,0.325,0.005,0.155,0.04,0.453475739186607,0.576962361185929,0.5,0.72,0,fairness+collectivism,0.5,126
0.5313587800993695,0.195,0.425,0.38,0.0,0.155,0.04,0.43748288491861687,0.5534464367333594,0.5,0.71,0,fairness+collectivism,0.5,127
0.5436129978118935,0.19,0.48,0.33,0.0,0.15,0.04,0.4581767977469244,0.5726162288715739,0.5,0.715,0,fairness+collectivism,0.5,128
0.5539554770406278,0.165,0.51,0.325,0.005,0.145,0.015,0.4651008655815537,0.5715056646275023,0.5,0.715,0,fairness+collectivism,0.5,129
0.5558237486527705,0.165,0.5,0.335,0.0,0.145,0.02,0.47251351727367163,0.5821640869695477,0.5,0.67,0,fairness+collectivism,0.5,130
0.5499958766416674,0.165,0.475,0.36,0.0,0.15,0.015,0.46210535589315976,0.5681701181737783,0.5,0.71,0,fairness+collectivism,0.5,131
0.5512777631992576,0.16,0.515,0.325,0.0,0.135,0.025,0.4673244188235527,0.5797018613678433,0.5,0.715,0,fairness+collectivism,0.5,132
0.5471330414403277,0.17,0.47,0.36,0.0,0.15,0.02,0.4596475207339279,0.5650954364098209,0.5,0.7,0,fairness+collectivism,0.5,133
0.5304908918684649,0.22,0.435,0.345,0.005,0.185,0.03,0.4402615604540449,0.5484230925073228,0.5,0.745,0,fairness+collectivism,0.5,134
0.5381012011167694,0.21,0.47,0.32,0.0,0.195,0.015,0.4457655209369673,0.5633768007266802,0.5,0.78,0,fairness+collectivism,0.5,135
0.5486328457826021,0.18,0.47,0.35,0.0,0.155,0.025,0.46348553561344474,0.5987085730366828,0.5,0.72,0,fairness+collectivism,0.5,136
0.5469079007887359,0.165,0.53,0.305,0.005,0.14,0.02,0.4554664335791796,0.5620578204023491,0.5,0.71,0,fairness+collectivism,0.5,137
0.5492672827693745,0.165,0.485,0.35,0.0,0.135,0.03,0.4662539602449176,0.5777802769995998,0.5,0.705,0,fairness+collectivism,0.5,138
0.5428432244487567,0.18,0.47,0.35,0.0,0.15,0.03,0.45164030487675966,0.5619260500945775,0.5,0.695,0,fairness+collectivism,0.5,139
0.5476628651724055,0.145,0.475,0.38,0.0,0.11,0.035,0.45560272560902426,0.566658329872867,0.5,0.705,0,fairness+collectivism,0.5,140
0.5647171211150305,0.115,0.605,0.28,0.0,0.1,0.015,0.49243016046324106,0.6061835577579793,0.5,0.755,0,fairness+collectivism,0.5,141
0.5390316233319754,0.19,0.46,0.35,0.0,0.14,0.05,0.4526746837012011,0.5624736529460429,0.5,0.69,0,fairness+collectivism,0.5,142
0.5379079368960569,0.16,0.475,0.365,0.0,0.12,0.04,0.4544571693105776,0.5808920830181429,0.5,0.735,0,fairness+collectivism,0.5,143
0.5459998807413284,0.16,0.475,0.365,0.005,0.14,0.015,0.46533334824981365,0.5866394867804433,0.5,0.735,0,fairness+collectivism,0.5,144
0.547997142203957,0.175,0.535,0.29,0.005,0.145,0.025,0.464659491765637,0.5940967141667491,0.5,0.735,0,fairness+collectivism,0.5,145
0.5405914038083452,0.185,0.48,0.335,0.0,0.16,0.025,0.4613801657117145,0.5859412423874533,0.5,0.725,0,fairness+collectivism,0.5,146
0.5422753172014688,0.19,0.44,0.37,0.0,0.165,0.025,0.4567998977333297,0.5815379943305067,0.5,0.72,0,fairness+collectivism,0.5,147
0.5309511171959211,0.215,0.43,0.355,0.0,0.16,0.055,0.4365430536220224,0.5540913087206224,0.5,0.725,0,fairness+collectivism,0.5,148
0.5528682503905564,0.155,0.51,0.335,0.0,0.125,0.03,0.46754144142113746,0.5819557615472286,0.5,0.7,0,fairness+collectivism,0.5,149
0.6426838257799398,0.035,0.81,0.155,0.0,0.035,0.0,0.5612464441701148,0.6372144641404833,0.5,0.51,0,all_bundle,0.5,0
0.6470056497409172,0.045,0.81,0.145,0.0,0.04,0.005,0.5597754542218731,0.6239120457514474,0.5,0.49,0,all_bundle,0.5,1
0.6507030453780166,0.015,0.79,0.195,0.0,0.015,0.0,0.5625478753129408,0.6428585627799163,0.5,0.49,0,all_bundle,0.5,2
0.6481396659549319,0.035,0.76,0.205,0.0,0.03,0.005,0.560996672522549,0.6328214878644802,0.5,0.48,0,all_bundle,0.5,3
0.6471619246240147,0.03,0.805,0.165,0.0,0.025,0.005,0.5635682024596784,0.6355800736949146,0.5,0.48,0,all_bundle,0.5,4
0.6636908174928925,0.04,0.805,0.155,0.0,0.04,0.0,0.5844550343324959,0.6588407145935545,0.5,0.435,0,all_bundle,0.5,5
0.646279878770238,0.055,0.77,0.175,0.0,0.05,0.005,0.5604536137724861,0.6133607683543932,0.5,0.46,0,all_bundle,0.5,6
0.6570881484962083,0.005,0.8,0.195,0.0,0.005,0.0,0.5674161346576745,0.6330009145190072,0.5,0.5,0,all_bundle,0.5,7
0.6451539472794456,0.04,0.775,0.185,0.0,0.04,0.0,0.5573416211278723,0.6194327306363551,0.5,0.485,0,all_bundle,0.5,8
0.6583090443699032,0.04,0.785,0.175,0.0,0.03,0.01,0.5738441407063604,0.6347616201351636,0.5,0.41,0,all_bundle,0.5,9
0.6419376873419987,0.025,0.815,0.16,0.0,0.025,0.0,0.5591158141074011,0.613511307815307,0.5,0.53,0,all_bundle,0.5,10
0.6472026331958047,0.035,0.795,0.17,0.0,0.03,0.005,0.5645576363893593,0.6259481443086813,0.5,0.495,0,all_bundle,0.5,11
0.6408172004545143,0.045,0.77,0.185,0.0,0.04,0.005,0.5472725282226735,0.5972116640151853,0.5,0.495,0,all_bundle,0.5,12
0.6649230524140565,0.025,0.815,0.16,0.0,0.025,0.0,0.584682487542462,0.6575893762363206,0.5,0.435,0,all_bundle,0.5,13
0.6501169384376265,0.03,0.815,0.155,0.0,0.03,0.0,0.567856128363699,0.6226241439534367,0.5,0.49,0,all_bundle,0.5,14
0.6549613726573122,0.015,0.81,0.175,0.0,0.015,0.0,0.5620857117329314,0.6345219662274251,0.5,0.49,0,all_bundle,0.5,15
0.6511049119789941,0.03,0.785,0.185,0.0,0.03,0.0,0.5598036327704784,0.6240147526784521,0.5,0.475,0,all_bundle,0.5,16
0.64200885660903,0.04,0.79,0.17,0.0,0.04,0.0,0.5495167364488488,0.6041926232324569,0.5,0.49,0,all_bundle,0.5,17
0.6506128691440369,0.035,0.775,0.19,0.0,0.035,0.0,0.5660267809554522,0.6366290846219094,0.5,0.485,0,all_bundle,0.5,18
0.654885247665124,0.02,0.825,0.155,0.0,0.02,0.0,0.5668155992732955,0.6468113266336764,0.5,0.48,0,all_bundle,0.5,19
0.6467968733509621,0.06,0.76,0.18,0.0,0.06,0.0,0.5611711198286784,0.6446470226645846,0.5,0.445,0,all_bundle,0.5,20
0.6489008011527215,0.045,0.815,0.14,0.0,0.045,0.0,0.5635750228422461,0.6433070176643005,0.5,0.48,0,all_bundle,0.5,21
0.6501985873820285,0.035,0.805,0.16,0.0,0.03,0.005,0.5599830261503222,0.6093100557604451,0.5,0.45,0,all_bundle,0.5,22
0.6588452256835896,0.03,0.815,0.155,0.0,0.03,0.0,0.5716965031925022,0.6364223793517151,0.5,0.46,0,all_bundle,0.5,23
0.6544465215575369,0.02,0.795,0.185,0.0,0.02,0.0,0.5706938238465746,0.6499279694620274,0.5,0.475,0,all_bundle,0.5,24
0.6492817146570529,0.035,0.81,0.155,0.0,0.035,0.0,0.5650073524450288,0.6283578956907576,0.5,0.495,0,all_bundle,0.5,25
0.6479842394670726,0.02,0.83,0.15,0.0,0.02,0.0,0.5619485239687758,0.6378524004122059,0.5,0.56,0,all_bundle,0.5,26
0.6581154799324096,0.035,0.8,0.165,0.0,0.035,0.0,0.5735279336031421,0.6333371743480464,0.5,0.45,0,all_bundle,0.5,27
0.6568422816015769,0.005,0.81,0.185,0.0,0.005,0.0,0.5700137439381757,0.6416722122179525,0.5,0.46,0,all_bundle,0.5,28
0.6541980855726977,0.02,0.825,0.155,0.0,0.02,0.0,0.560234460641619,0.617077864329369,0.5,0.485,0,all_bundle,0.5,29
0.6422905050845924,0.03,0.79,0.18,0.0,0.02,0.01,0.5576507069791335,0.6276760356776113,0.5,0.525,0,all_bundle,0.5,30
0.6338697756262599,0.02,0.78,0.2,0.0,0.02,0.0,0.5478505840465978,0.6047983528900748,0.5,0.57,0,all_bundle,0.5,31
0.6593910527662004,0.025,0.785,0.19,0.0,0.025,0.0,0.5741904479323212,0.6386759665870819,0.5,0.47,0,all_bundle,0.5,32
0.652973503125431,0.015,0.81,0.175,0.0,0.015,0.0,0.5753377775345403,0.6547983937922214,0.5,0.495,0,all_bundle,0.5,33
0.6486681186222326,0.02,0.78,0.2,0.0,0.015,0.005,0.5627961938164315,0.6200125483398382,0.5,0.515,0,all_bundle,0.5,34
0.6579624663390929,0.005,0.835,0.16,0.0,0.005,0.0,0.5668245190804584,0.6230452984020434,0.5,0.48,0,all_bundle,0.5,35
0.6577932152522977,0.03,0.85,0.12,0.0,0.03,0.0,0.5664980040590598,0.622907481930497,0.5,0.49,0,all_bundle,0.5,36
0.6488177597141532,0.03,0.78,0.19,0.0,0.03,0.0,0.5625705575596495,0.6172933030318203,0.5,0.515,0,all_bundle,0.5,37
0.6441447796191772,0.02,0.77,0.21,0.0,0.02,0.0,0.5562976150750603,0.6116564346519617,0.5,0.535,0,all_bundle,0.5,38
0.6571266491633397,0.025,0.79,0.185,0.0,0.025,0.0,0.5715093407939336,0.6251012542403693,0.5,0.465,0,all_bundle,0.5,39
0.6601485079215368,0.04,0.81,0.15,0.0,0.035,0.005,0.571582466063661,0.6342438941409775,0.5,0.44,0,all_bundle,0.5,40
0.651118265509049,0.025,0.785,0.19,0.0,0.025,0.0,0.5787020564573045,0.6626916899196874,0.5,0.485,0,all_bundle,0.5,41
0.6359549610480015,0.035,0.765,0.2,0.0,0.035,0.0,0.5431836892677923,0.614477111482209,0.5,0.54,0,all_bundle,0.5,42
0.6571247096759693,0.03,0.815,0.155,0.0,0.03,0.0,0.5747595951707121,0.6404205626827604,0.5,0.48,0,all_bundle,0.5,43
0.6580973569271541,0.015,0.81,0.175,0.0,0.015,0.0,0.5722772549613224,0.6538886416930859,0.5,0.455,0,all_bundle,0.5,44
0.6520914637805262,0.035,0.805,0.16,0.0,0.035,0.0,0.5633682652250193,0.6374326254930556,0.5,0.48,0,all_bundle,0.5,45
0.6468319519293121,0.02,0.76,0.22,0.0,0.02,0.0,0.5521763886976978,0.6138269081179379,0.5,0.465,0,all_bundle,0.5,46
0.654549394943249,0.02,0.82,0.16,0.0,0.02,0.0,0.5639176626055126,0.6271169596359958,0.5,0.465,0,all_bundle,0.5,47
0.6583316313712327,0.045,0.83,0.125,0.0,0.045,0.0,0.5743419643385989,0.6447495191865316,0.5,0.475,0,all_bundle,0.5,48
0.6581699967631248,0.035,0.805,0.16,0.0,0.03,0.005,0.5671246549059951,0.6264700408797766,0.5,0.48,0,all_bundle,0.5,49
0.6461968195776541,0.03,0.815,0.155,0.0,0.025,0.005,0.5541034719329374,0.6118030635119496,0.5,0.495,0,all_bundle,0.5,50
0.6558125293260787,0.015,0.81,0.175,0.0,0.01,0.005,0.5697843981022518,0.6358919024985213,0.5,0.485,0,all_bundle,0.5,51
0.6612164600953649,0.025,0.82,0.155,0.0,0.025,0.0,0.580033953542909,0.6451498146952979,0.5,0.43,0,all_bundle,0.5,52
0.6438424781324238,0.035,0.795,0.17,0.0,0.03,0.005,0.551218953732252,0.6183792205534083,0.5,0.535,0,all_bundle,0.5,53
0.6537951278969988,0.02,0.815,0.165,0.0,0.02,0.0,0.5712238151611229,0.6497467605439181,0.5,0.465,0,all_bundle,0.5,54
0.6492958748703609,0.04,0.765,0.195,0.0,0.04,0.0,0.5587045288404954,0.614625593593611,0.5,0.47,0,all_bundle,0.5,55
0.6436364590198752,0.03,0.76,0.21,0.0,0.03,0.0,0.5616608782546332,0.6336100580438727,0.5,0.495,0,all_bundle,0.5,56
0.6399917338758349,0.025,0.77,0.205,0.0,0.025,0.0,0.5520029273860697,0.6061833019873967,0.5,0.555,0,all_bundle,0.5,57
0.6385659178767006,0.045,0.73,0.225,0.0,0.045,0.0,0.5514180299992679,0.6219737127328991,0.5,0.52,0,all_bundle,0.5,58
0.6687208665210218,0.01,0.835,0.155,0.0,0.01,0.0,0.5818325496662571,0.6450089902150142,0.5,0.445,0,all_bundle,0.5,59
0.6500219437734094,0.025,0.825,0.15,0.0,0.025,0.0,0.567216577940108,0.6481022545046671,0.5,0.475,0,all_bundle,0.5,60
0.6339831940106602,0.05,0.76,0.19,0.0,0.045,0.005,0.5354788986544731,0.6014024740066152,0.5,0.47,0,all_bundle,0.5,61
0.655622389743423,0.03,0.825,0.145,0.0,0.03,0.0,0.5690253946679404,0.6333140235632349,0.5,0.435,0,all_bundle,0.5,62
0.6508746760675542,0.03,0.765,0.205,0.0,0.03,0.0,0.5668542992346536,0.640260901153419,0.5,0.47,0,all_bundle,0.5,63
0.6378615819881246,0.065,0.785,0.15,0.0,0.065,0.0,0.5499069742352062,0.6078002399097019,0.5,0.53,0,all_bundle,0.5,64
0.6481043458530644,0.015,0.82,0.165,0.0,0.015,0.0,0.5639923628683774,0.628758552197467,0.5,0.515,0,all_bundle,0.5,65
0.6416979761395797,0.035,0.76,0.205,0.0,0.03,0.005,0.5517074321587626,0.6195332119861604,0.5,0.535,0,all_bundle,0.5,66
0.6497457731076711,0.015,0.78,0.205,0.0,0.015,0.0,0.5621180538045318,0.6379641341976087,0.5,0.535,0,all_bundle,0.5,67
0.6541602405125648,0.005,0.825,0.17,0.0,0.005,0.0,0.5612906398191079,0.6274574926779211,0.5,0.465,0,all_bundle,0.5,68
0.6489230306299086,0.02,0.795,0.185,0.0,0.02,0.0,0.5646144551684622,0.6306124832709898,0.5,0.51,0,all_bundle,0.5,69
0.6622049813101418,0.02,0.81,0.17,0.0,0.015,0.005,0.5780964275069445,0.637347316592932,0.5,0.455,0,all_bundle,0.5,70
0.6409109897336692,0.025,0.78,0.195,0.0,0.025,0.0,0.5542708381939039,0.6226493372033355,0.5,0.51,0,all_bundle,0.5,71
0.6576857303042689,0.015,0.815,0.17,0.0,0.015,0.0,0.572908042578695,0.6316788565796918,0.5,0.495,0,all_bundle,0.5,72
0.6488877076522293,0.03,0.81,0.16,0.0,0.03,0.0,0.5723856922097494,0.6530460164129039,0.5,0.485,0,all_bundle,0.5,73
0.6484414021419971,0.02,0.81,0.17,0.0,0.02,0.0,0.5604775736039004,0.6346053689704805,0.5,0.505,0,all_bundle,0.5,74
0.6435699884263915,0.02,0.78,0.2,0.0,0.02,0.0,0.5598023164129757,0.6372638847557646,0.5,0.525,0,all_bundle,0.5,75
0.6386466572150291,0.03,0.73,0.24,0.0,0.03,0.0,0.5458472271323668,0.6150851272798805,0.5,0.54,0,all_bundle,0.5,76
0.6378705740665572,0.035,0.78,0.185,0.0,0.035,0.0,0.5510641479423175,0.6146111738414385,0.5,0.515,0,all_bundle,0.5,77
0.6476220657252527,0.035,0.79,0.175,0.0,0.035,0.0,0.561196373208671,0.619377363932549,0.5,0.475,0,all_bundle,0.5,78
0.6368189126534693,0.05,0.77,0.18,0.0,0.05,0.0,0.5484199176996694,0.6066265209507516,0.5,0.525,0,all_bundle,0.5,79
0.6427243798766199,0.02,0.76,0.22,0.0,0.02,0.0,0.5533149975632747,0.6114584517345589,0.5,0.57,0,all_bundle,0.5,80
0.6425711199687275,0.03,0.79,0.18,0.0,0.025,0.005,0.5487544648669954,0.599173851571988,0.5,0.515,0,all_bundle,0.5,81
0.6508277023821223,0.025,0.81,0.165,0.0,0.025,0.0,0.5620539040619087,0.6231548872012695,0.5,0.455,0,all_bundle,0.5,82
0.6627472989638653,0.015,0.845,0.14,0.0,0.015,0.0,0.5856047447816511,0.6661051041469906,0.5,0.46,0,all_bundle,0.5,83
0.6424792151564508,0.03,0.76,0.21,0.0,0.03,0.0,0.5608623981771278,0.6238695896475801,0.5,0.505,0,all_bundle,0.5,84
0.6378102926533238,0.04,0.745,0.215,0.0,0.04,0.0,0.5498834139148275,0.6124317402469935,0.5,0.535,0,all_bundle,0.5,85
0.6628620837584964,0.01,0.84,0.15,0.0,0.01,0.0,0.5837806678239245,0.6533364596880105,0.5,0.48,0,all_bundle,0.5,86
0.6566389283784595,0.03,0.815,0.155,0.0,0.03,0.0,0.5766275273154277,0.654740395907088,0.5,0.495,0,all_bundle,0.5,87
0.6493899136246404,0.05,0.75,0.2,0.0,0.045,0.005,0.5622481475112778,0.6344819860473462,0.5,0.495,0,all_bundle,0.5,88
0.6589968187159246,0.025,0.83,0.145,0.0,0.025,0.0,0.5804726598163136,0.6426825228862885,0.5,0.445,0,all_bundle,0.5,89
0.6547154134353727,0.015,0.795,0.19,0.0,0.015,0.0,0.573865773123284,0.6438091327030677,0.5,0.49,0,all_bundle,0.5,90
0.6450371559973042,0.03,0.78,0.19,0.0,0.03,0.0,0.556737105186782,0.6279514856054393,0.5,0.505,0,all_bundle,0.5,91
0.6545292461164414,0.02,0.8,0.18,0.0,0.02,0.0,0.5641437725231035,0.6321325703490903,0.5,0.495,0,all_bundle,0.5,92
0.6438342995989479,0.025,0.765,0.21,0.0,0.025,0.0,0.5564743204391577,0.6263384122427149,0.5,0.53,0,all_bundle,0.5,93
0.6468973563510194,0.035,0.77,0.195,0.0,0.03,0.005,0.5698318412320945,0.6438215200028224,0.5,0.48,0,all_bundle,0.5,94
0.6373273375135288,0.045,0.775,0.18,0.0,0.045,0.0,0.5476107648879619,0.6149197600116697,0.5,0.525,0,all_bundle,0.5,95
0.6555782576296272,0.025,0.825,0.15,0.0,0.025,0.0,0.5682769120150606,0.6361577199585292,0.5,0.48,0,all_bundle,0.5,96
0.6540127679207768,0.01,0.83,0.16,0.0,0.01,0.0,0.573795631445201,0.645760251960873,0.5,0.49,0,all_bundle,0.5,97
0.6471711136939717,0.03,0.745,0.225,0.0,0.03,0.0,0.5557039850817616,0.622064142833428,0.5,0.495,0,all_bundle,0.5,98
0.6622282428901191,0.035,0.825,0.14,0.0,0.035,0.0,0.5801015000906906,0.6600977332867353,0.5,0.435,0,all_bundle,0.5,99
0.6576900078197636,0.015,0.815,0.17,0.0,0.015,0.0,0.5771178661228746,0.6552308573202242,0.5,0.49,0,all_bundle,0.5,100
0.6501911481369713,0.03,0.81,0.16,0.0,0.025,0.005,0.567007855249262,0.6372491294211566,0.5,0.48,0,all_bundle,0.5,101
0.662183380731431,0.015,0.82,0.165,0.0,0.01,0.005,0.5751551723218948,0.6471982288927777,0.5,0.47,0,all_bundle,0.5,102
0.6538849607296494,0.015,0.8,0.185,0.0,0.015,0.0,0.5638949185418944,0.6338183633693498,0.5,0.47,0,all_bundle,0.5,103
0.650224648261142,0.045,0.78,0.175,0.0,0.035,0.01,0.5676437579278866,0.6450493058776808,0.5,0.485,0,all_bundle,0.5,104
0.6467039770262224,0.035,0.795,0.17,0.0,0.035,0.0,0.5593911700672115,0.6176213925555808,0.5,0.455,0,all_bundle,0.5,105
0.6561393231498976,0.01,0.83,0.16,0.0,0.01,0.0,0.5830365041702908,0.6698282576555127,0.5,0.475,0,all_bundle,0.5,106
0.6432978119059569,0.065,0.765,0.17,0.0,0.065,0.0,0.5575031708604165,0.6356158359129261,0.5,0.48,0,all_bundle,0.5,107
0.6646288322752588,0.02,0.805,0.175,0.0,0.02,0.0,0.5811482085607275,0.6538988580818567,0.5,0.395,0,all_bundle,0.5,108
0.652408144847247,0.02,0.83,0.15,0.0,0.02,0.0,0.5636280527684737,0.6241994631369405,0.5,0.46,0,all_bundle,0.5,109
0.6507072592262452,0.05,0.805,0.145,0.0,0.05,0.0,0.55878080248207,0.6164342220343163,0.5,0.47,0,all_bundle,0.5,110
0.6399039196989302,0.015,0.725,0.26,0.0,0.015,0.0,0.5513881369343934,0.6105312332025554,0.5,0.565,0,all_bundle,0.5,111
0.65068226824693,0.035,0.805,0.16,0.0,0.035,0.0,0.5655167434109007,0.62743858056835,0.5,0.495,0,all_bundle,0.5,112
0.6474553721838237,0.025,0.84,0.135,0.0,0.025,0.0,0.5668549911932892,0.6348934481745961,0.5,0.54,0,all_bundle,0.5,113
0.6540665882296043,0.03,0.82,0.15,0.0,0.03,0.0,0.5658243576413389,0.626651202660864,0.5,0.485,0,all_bundle,0.5,114
0.6557599201405929,0.02,0.815,0.165,0.0,0.02,0.0,0.5729438773556795,0.6531107196395505,0.5,0.435,0,all_bundle,0.5,115
0.6552818688476001,0.025,0.815,0.16,0.0,0.025,0.0,0.5736098043868216,0.642334915019515,0.5,0.47,0,all_bundle,0.5,116
0.6414415209918914,0.045,0.78,0.175,0.0,0.04,0.005,0.5551708968818868,0.6243976257338407,0.5,0.555,0,all_bundle,0.5,117
0.6578207616948798,0.035,0.82,0.145,0.0,0.03,0.005,0.5677707152607752,0.6406259576875085,0.5,0.445,0,all_bundle,0.5,118
0.6515244399529461,0.02,0.79,0.19,0.0,0.02,0.0,0.5639895501138524,0.6203574213577605,0.5,0.44,0,all_bundle,0.5,119
0.6540783122127,0.025,0.82,0.155,0.0,0.025,0.0,0.5589236947791981,0.6229611004404139,0.5,0.435,0,all_bundle,0.5,120
0.6523301587241798,0.035,0.775,0.19,0.0,0.035,0.0,0.5681756651058987,0.6407284263115725,0.5,0.455,0,all_bundle,0.5,121
0.6453773418412038,0.04,0.795,0.165,0.0,0.04,0.0,0.5598585199167156,0.6386745788685626,0.5,0.51,0,all_bundle,0.5,122
0.6523036018443236,0.025,0.78,0.195,0.0,0.025,0.0,0.567908664022633,0.634336475942448,0.5,0.51,0,all_bundle,0.5,123
0.654936257377997,0.025,0.785,0.19,0.0,0.02,0.005,0.564187214708648,0.6342941032246242,0.5,0.465,0,all_bundle,0.5,124
0.6481320721399899,0.05,0.825,0.125,0.005,0.04,0.005,0.5629948264294696,0.6323651043924409,0.5,0.475,0,all_bundle,0.5,125
0.6406549172945103,0.045,0.76,0.195,0.0,0.035,0.01,0.5568313453164793,0.6293874454180033,0.5,0.5,0,all_bundle,0.5,126
0.6363539405076808,0.05,0.755,0.195,0.0,0.045,0.005,0.5416495654307666,0.6071594091197184,0.5,0.565,0,all_bundle,0.5,127
0.6460990870817505,0.04,0.805,0.155,0.0,0.035,0.005,0.5592210567203832,0.6248095220066116,0.5,0.47,0,all_bundle,0.5,128
0.6570700584639739,0.025,0.81,0.165,0.0,0.02,0.005,0.5667886244705442,0.6219584778346015,0.5,0.46,0,all_bundle,0.5,129
0.6583608798902426,0.02,0.785,0.195,0.0,0.02,0.0,0.5743077031251288,0.6334279658396489,0.5,0.465,0,all_bundle,0.5,130
0.6535310670442246,0.01,0.82,0.17,0.0,0.01,0.0,0.5651739408880321,0.6214539420019644,0.5,0.485,0,all_bundle,0.5,131
0.653077122781516,0.025,0.81,0.165,0.0,0.015,0.01,0.569104203213453,0.631902550718222,0.5,0.46,0,all_bundle,0.5,132
0.6522266018418122,0.02,0.79,0.19,0.0,0.02,0.0,0.5641617387021646,0.6189357540772563,0.5,0.485,0,all_bundle,0.5,133
0.6362290868941415,0.03,0.75,0.22,0.0,0.025,0.005,0.5438237183770515,0.6006924365971471,0.5,0.545,0,all_bundle,0.5,134
0.6433584107092316,0.015,0.77,0.215,0.0,0.015,0.0,0.5504172288714249,0.616392764415822,0.5,0.515,0,all_bundle,0.5,135
0.6538351080791098,0.02,0.81,0.17,0.0,0.02,0.0,0.5675444842043627,0.650877608766689,0.5,0.505,0,all_bundle,0.5,136
0.6527847556123691,0.02,0.8,0.18,0.0,0.015,0.005,0.5597889951644123,0.6139508933764491,0.5,0.45,0,all_bundle,0.5,137
