meaning_index,sink_index,productive_frac,beautiful_one_frac,aggressor_frac,withdrawn_frac,collapsed_frac,birth_intention,social_trust,post_labor_current,sink_collapsed,ratio,economic_weight,virtual_weight,scenario,post_labor,run_id
0.5145014418242208,0.21,0.405,0.385,0.0,0.16,0.05,0.3717509078480361,0.5156649681432082,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,16
0.5269510451919148,0.185,0.435,0.38,0.0,0.165,0.02,0.3792524715934887,0.5255845613279472,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,17
0.5196770001277917,0.19,0.38,0.43,0.0,0.16,0.03,0.3738021285516856,0.5263708971503754,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,18
0.5161259371243896,0.2,0.355,0.445,0.005,0.185,0.01,0.36274451811743885,0.500322707366832,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,19
0.5206441673205386,0.19,0.4,0.41,0.0,0.16,0.03,0.3759955406726415,0.5352187737983504,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,20
0.5130390060748256,0.225,0.395,0.38,0.005,0.16,0.06,0.37315800617544864,0.5354866845102277,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,21
0.5218011228418972,0.17,0.415,0.415,0.0,0.155,0.015,0.37344620159775216,0.5197680499457158,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,22
0.5244851426350594,0.19,0.435,0.375,0.0,0.175,0.015,0.37531548967247674,0.5238639442658136,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,23
0.52895579498298,0.165,0.425,0.41,0.0,0.16,0.005,0.3780939336869531,0.5296762093415919,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,24
0.5260899774249143,0.175,0.46,0.365,0.0,0.145,0.03,0.37711387980171607,0.5240081313336888,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,25
0.5124191610213503,0.2,0.365,0.435,0.005,0.16,0.035,0.3656626038344758,0.5029677851529548,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,26
0.5062704708148756,0.245,0.375,0.38,0.0,0.2,0.045,0.36024113952715664,0.5004082691939404,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,27
0.5172681675486954,0.22,0.375,0.405,0.0,0.2,0.02,0.3680844602595259,0.524048995086456,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,28
0.5314587765597545,0.19,0.45,0.36,0.0,0.165,0.025,0.3899442079725785,0.5521368770418238,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,29
0.5043211266925591,0.205,0.3,0.495,0.0,0.18,0.025,0.36076117266384844,0.5287945562950596,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,30
0.5134229325935004,0.2,0.37,0.43,0.0,0.18,0.02,0.3587332633632674,0.50036774529854,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,31
0.5287641087400735,0.15,0.42,0.43,0.0,0.135,0.015,0.3820688299996126,0.5105015903741111,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,32
0.5221759804037152,0.205,0.42,0.375,0.0,0.165,0.04,0.3699463308630569,0.5185986507473501,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,33
0.5265788539295501,0.145,0.41,0.445,0.0,0.125,0.02,0.3823267738246052,0.5318982635588045,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,34
0.5217513642649032,0.175,0.345,0.48,0.005,0.17,0.0,0.373677336934831,0.5195129836789575,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,35
0.5375516126808078,0.125,0.455,0.42,0.0,0.12,0.005,0.3923565921276988,0.5449867011724696,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,36
0.5198593049012861,0.175,0.35,0.475,0.0,0.165,0.01,0.3810435512242198,0.5397288237683027,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,37
0.5298480461507538,0.15,0.42,0.43,0.0,0.12,0.03,0.3732818421020291,0.5232189773581511,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,38
0.5271542683310514,0.175,0.44,0.385,0.005,0.135,0.035,0.38403643994919207,0.5244828873151257,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,39
0.5390991163244916,0.15,0.425,0.425,0.0,0.135,0.015,0.3937366809865275,0.5384222710183338,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,40
0.5065899908090699,0.23,0.395,0.375,0.0,0.205,0.025,0.35154022892959724,0.4962086988008821,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,41
0.5285994864391778,0.185,0.465,0.35,0.0,0.15,0.035,0.3879648559425922,0.5303619037311591,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,42
0.5216935271386124,0.195,0.425,0.38,0.0,0.165,0.03,0.3781768667374756,0.5287216528953239,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,43
0.5336874237669074,0.145,0.385,0.47,0.0,0.135,0.01,0.3884992356297121,0.535016759511474,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,44
0.5298814921056401,0.195,0.44,0.365,0.0,0.165,0.03,0.3813472699816504,0.5323700839321563,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,45
0.5148484761745038,0.235,0.4,0.365,0.0,0.22,0.015,0.3692683341535022,0.5099028868290801,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,46
0.5048210248103774,0.2,0.295,0.505,0.0,0.17,0.03,0.3464573853386726,0.48851772207117883,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,47
0.5056475721997056,0.24,0.345,0.415,0.0,0.205,0.035,0.35446584021984556,0.4974661921483529,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,48
0.5192554993633028,0.19,0.405,0.405,0.0,0.17,0.02,0.37223244987221593,0.5316938405938048,0.95,0,3:1,0.675,0.225,ubi_plus_virtual,0.95,49
0.3262658003558782,0.805,0.03,0.165,0.02,0.385,0.4,0.18842424231472824,0.419581488992521,0.95,1,5:1,0.75,0.15,baseline,0.95,0
0.34017048902909097,0.75,0.025,0.225,0.03,0.41,0.31,0.20037261588068472,0.42153427853178393,0.95,1,5:1,0.75,0.15,baseline,0.95,1
0.3177157260769246,0.825,0.03,0.145,0.02,0.37,0.435,0.18003641890587954,0.42075564184110914,0.95,1,5:1,0.75,0.15,baseline,0.95,2
0.3309077045965473,0.785,0.045,0.17,0.03,0.34,0.415,0.18941349044700062,0.43994519432375506,0.95,1,5:1,0.75,0.15,baseline,0.95,3
0.32878260732700326,0.8,0.025,0.175,0.04,0.37,0.39,0.18734647475026148,0.4314231349811057,0.95,1,5:1,0.75,0.15,baseline,0.95,4
0.3255977724647505,0.775,0.03,0.195,0.045,0.33,0.4,0.18487310961850653,0.4256181401096655,0.95,1,5:1,0.75,0.15,baseline,0.95,5
0.32420877505183554,0.795,0.045,0.16,0.055,0.355,0.385,0.18688356444284906,0.43391668016191987,0.95,1,5:1,0.75,0.15,baseline,0.95,6
0.3260323153720306,0.785,0.025,0.19,0.035,0.34,0.41,0.18959108558859408,0.43251880033363393,0.95,1,5:1,0.75,0.15,baseline,0.95,7
0.33031416811514064,0.78,0.03,0.19,0.065,0.37,0.345,0.19550214441476726,0.44585415871582235,0.95,1,5:1,0.75,0.15,baseline,0.95,8
0.3223439370183205,0.825,0.03,0.145,0.02,0.415,0.39,0.1857277150162492,0.4185075885605993,0.95,1,5:1,0.75,0.15,baseline,0.95,9
0.31930241234901546,0.835,0.01,0.155,0.02,0.38,0.435,0.179122715354519,0.4176931547164864,0.95,1,5:1,0.75,0.15,baseline,0.95,10
0.33004103904034154,0.795,0.04,0.165,0.045,0.415,0.335,0.19351889825654758,0.43744328226427937,0.95,1,5:1,0.75,0.15,baseline,0.95,11
0.33864168367418995,0.795,0.02,0.185,0.04,0.415,0.34,0.19572928822042396,0.44978954256743786,0.95,1,5:1,0.75,0.15,baseline,0.95,12
0.32759720277164744,0.775,0.035,0.19,0.05,0.325,0.4,0.1892110369404611,0.41759513646650526,0.95,1,5:1,0.75,0.15,baseline,0.95,13
0.334427389651818,0.77,0.025,0.205,0.03,0.365,0.375,0.19934733973525595,0.44410997932603935,0.95,1,5:1,0.75,0.15,baseline,0.95,14
0.3371417481651839,0.74,0.055,0.205,0.035,0.355,0.35,0.2016903711324374,0.4395358860366044,0.95,1,5:1,0.75,0.15,baseline,0.95,15
0.3244165544230909,0.8,0.03,0.17,0.04,0.39,0.37,0.19235766730650242,0.4303351988916008,0.95,1,5:1,0.75,0.15,baseline,0.95,16
0.3322745787651023,0.755,0.015,0.23,0.02,0.345,0.39,0.18755803315865852,0.43122696129625787,0.95,1,5:1,0.75,0.15,baseline,0.95,17
0.33775780998958227,0.78,0.045,0.175,0.015,0.39,0.375,0.1940457894123632,0.42535675730654643,0.95,1,5:1,0.75,0.15,baseline,0.95,18
0.32589632548410885,0.815,0.02,0.165,0.025,0.41,0.38,0.18933901106072903,0.4145104849680311,0.95,1,5:1,0.75,0.15,baseline,0.95,19
0.32883744272821497,0.815,0.03,0.155,0.055,0.385,0.375,0.18722120809670328,0.43516493905345016,0.95,1,5:1,0.75,0.15,baseline,0.95,20
0.35025068704121187,0.715,0.03,0.255,0.02,0.42,0.275,0.21668955159709002,0.4548794335771387,0.95,1,5:1,0.75,0.15,baseline,0.95,21
0.3458169019419833,0.76,0.025,0.215,0.015,0.43,0.315,0.19693510275466938,0.4280905979988819,0.95,1,5:1,0.75,0.15,baseline,0.95,22
0.3355305411287142,0.745,0.045,0.21,0.045,0.325,0.375,0.19239594601027335,0.4285776636621233,0.95,1,5:1,0.75,0.15,baseline,0.95,23
0.3308952537931657,0.775,0.03,0.195,0.015,0.37,0.39,0.19484799926152468,0.44259351884595516,0.95,1,5:1,0.75,0.15,baseline,0.95,24
0.3113917033986055,0.855,0.015,0.13,0.05,0.4,0.405,0.1700126334325931,0.3997074669599256,0.95,1,5:1,0.75,0.15,baseline,0.95,25
0.3422481488845211,0.74,0.02,0.24,0.02,0.385,0.335,0.1952428324847635,0.42739796964994703,0.95,1,5:1,0.75,0.15,baseline,0.95,26
0.32718455427142246,0.795,0.015,0.19,0.03,0.385,0.38,0.19029528160856451,0.4240778978076112,0.95,1,5:1,0.75,0.15,baseline,0.95,27
0.32598464139388306,0.83,0.03,0.14,0.025,0.41,0.395,0.18352110000617272,0.42390716477967344,0.95,1,5:1,0.75,0.15,baseline,0.95,28
0.3279688529652421,0.81,0.035,0.155,0.04,0.38,0.39,0.18713301614496963,0.4206524645067564,0.95,1,5:1,0.75,0.15,baseline,0.95,29
0.33296567558166323,0.795,0.05,0.155,0.035,0.395,0.365,0.19735012736829544,0.44833501607109466,0.95,1,5:1,0.75,0.15,baseline,0.95,30
0.3250607155079666,0.79,0.01,0.2,0.025,0.355,0.41,0.1805065237878846,0.41162871118700134,0.95,1,5:1,0.75,0.15,baseline,0.95,31
0.3171419583314363,0.84,0.03,0.13,0.045,0.385,0.41,0.17332089190229139,0.41156376395327227,0.95,1,5:1,0.75,0.15,baseline,0.95,32
0.31106344755020066,0.845,0.025,0.13,0.035,0.38,0.43,0.16857950573676703,0.4059450377361095,0.95,1,5:1,0.75,0.15,baseline,0.95,33
0.32740594256046845,0.785,0.02,0.195,0.02,0.37,0.395,0.19178754811097576,0.4478333612703882,0.95,1,5:1,0.75,0.15,baseline,0.95,34
0.3297046520152432,0.805,0.04,0.155,0.025,0.425,0.355,0.19587012831470937,0.44220005174801114,0.95,1,5:1,0.75,0.15,baseline,0.95,35
0.3309522363403394,0.74,0.02,0.24,0.04,0.365,0.335,0.19467960941523946,0.43420106812290427,0.95,1,5:1,0.75,0.15,baseline,0.95,36
0.3272468617436759,0.78,0.02,0.2,0.04,0.36,0.38,0.1885557341029404,0.4371321323060704,0.95,1,5:1,0.75,0.15,baseline,0.95,37
0.34266873581804774,0.77,0.035,0.195,0.025,0.43,0.315,0.2078953278678338,0.4487495600304776,0.95,1,5:1,0.75,0.15,baseline,0.95,38
0.32518878196075846,0.82,0.015,0.165,0.02,0.43,0.37,0.1814592446888149,0.42494183718183964,0.95,1,5:1,0.75,0.15,baseline,0.95,39
0.33376009688229646,0.805,0.035,0.16,0.035,0.405,0.365,0.19648983046634386,0.44315147022784246,0.95,1,5:1,0.75,0.15,baseline,0.95,40
0.32542068030341076,0.8,0.03,0.17,0.045,0.4,0.355,0.18110523905452638,0.4159210557226109,0.95,1,5:1,0.75,0.15,baseline,0.95,41
0.3321277341646389,0.8,0.035,0.165,0.045,0.385,0.37,0.18445907995137859,0.41778240544146833,0.95,1,5:1,0.75,0.15,baseline,0.95,42
0.32130643700810446,0.805,0.03,0.165,0.025,0.33,0.45,0.18001277799535745,0.42091390545196833,0.95,1,5:1,0.75,0.15,baseline,0.95,43
0.34144343669006766,0.74,0.04,0.22,0.035,0.385,0.32,0.21085820512325382,0.4590106437783129,0.95,1,5:1,0.75,0.15,baseline,0.95,44
0.3187304600007609,0.835,0.015,0.15,0.03,0.415,0.39,0.1817150890436445,0.4143593179045096,0.95,1,5:1,0.75,0.15,baseline,0.95,45
0.3342238443245313,0.805,0.025,0.17,0.015,0.405,0.385,0.19062001095117098,0.42473172927660896,0.95,1,5:1,0.75,0.15,baseline,0.95,46
0.3350694766653515,0.77,0.04,0.19,0.035,0.385,0.35,0.19297481014207263,0.43748099529389317,0.95,1,5:1,0.75,0.15,baseline,0.95,47
0.3380474853241131,0.775,0.025,0.2,0.025,0.425,0.325,0.19883983748052464,0.4538884338420622,0.95,1,5:1,0.75,0.15,baseline,0.95,48
0.34680512795402635,0.705,0.05,0.245,0.025,0.34,0.34,0.2070528530794688,0.43230378379178047,0.95,1,5:1,0.75,0.15,baseline,0.95,49
0.4154102019850521,0.53,0.12,0.35,0.0,0.395,0.135,0.2927830980116638,0.46208914904883225,0.95,0,5:1,0.75,0.15,ubi_only,0.95,0
0.42583800081445955,0.475,0.145,0.38,0.01,0.32,0.145,0.3019898826264233,0.4643229823056758,0.95,0,5:1,0.75,0.15,ubi_only,0.95,1
0.4015598033400909,0.565,0.125,0.31,0.015,0.4,0.15,0.2805805466886542,0.46190046954132424,0.95,0,5:1,0.75,0.15,ubi_only,0.95,2
0.41531393790230936,0.565,0.135,0.3,0.005,0.44,0.12,0.2941764395272053,0.481460033597761,0.95,0,5:1,0.75,0.15,ubi_only,0.95,3
0.4136653800278441,0.495,0.12,0.385,0.025,0.33,0.14,0.2899240845340055,0.47271602128656154,0.95,0,5:1,0.75,0.15,ubi_only,0.95,4
0.41021559475127434,0.525,0.135,0.34,0.005,0.345,0.175,0.2871180704003159,0.46729688522525037,0.95,0,5:1,0.75,0.15,ubi_only,0.95,5
0.4088823633221964,0.54,0.125,0.335,0.015,0.35,0.175,0.28859002178633947,0.4764991531267653,0.95,0,5:1,0.75,0.15,ubi_only,0.95,6
0.41005097795623224,0.565,0.12,0.315,0.005,0.425,0.135,0.2941524825171045,0.4740544041424395,0.95,0,5:1,0.75,0.15,ubi_only,0.95,7
0.414844047296867,0.505,0.115,0.38,0.01,0.325,0.17,0.29753059034111073,0.489682070267839,0.95,0,5:1,0.75,0.15,ubi_only,0.95,8
0.4089619521135158,0.535,0.11,0.355,0.005,0.355,0.175,0.2864944705344517,0.45921007180676887,0.95,0,5:1,0.75,0.15,ubi_only,0.95,9
0.40389877790118844,0.595,0.105,0.3,0.005,0.39,0.2,0.28294843107626827,0.45879600025257194,0.95,0,5:1,0.75,0.15,ubi_only,0.95,10
0.41914557869647817,0.485,0.11,0.405,0.005,0.34,0.14,0.29811683486713436,0.48058134208232883,0.95,0,5:1,0.75,0.15,ubi_only,0.95,11
0.4271524541400978,0.445,0.14,0.415,0.005,0.31,0.13,0.30151493460522916,0.4940193213322185,0.95,0,5:1,0.75,0.15,ubi_only,0.95,12
0.4126455448246847,0.565,0.135,0.3,0.0,0.42,0.145,0.2928141046507718,0.4601786455070102,0.95,0,5:1,0.75,0.15,ubi_only,0.95,13
0.4201275577831365,0.5,0.14,0.36,0.005,0.36,0.135,0.3034912321702059,0.48443899377920785,0.95,0,5:1,0.75,0.15,ubi_only,0.95,14
0.42256572864202124,0.48,0.15,0.37,0.005,0.275,0.2,0.3025792851298515,0.48131140512919435,0.95,0,5:1,0.75,0.15,ubi_only,0.95,15
0.4080963867152112,0.535,0.12,0.345,0.015,0.35,0.17,0.29432058008919837,0.4720251857484723,0.95,0,5:1,0.75,0.15,ubi_only,0.95,16
0.4180415822849088,0.485,0.13,0.385,0.005,0.305,0.175,0.29102660553116094,0.4718756357394093,0.95,0,5:1,0.75,0.15,ubi_only,0.95,17
0.42400808361311365,0.5,0.145,0.355,0.005,0.36,0.135,0.2989177107986133,0.4665049907051606,0.95,0,5:1,0.75,0.15,ubi_only,0.95,18
0.4155750027319411,0.5,0.105,0.395,0.0,0.345,0.155,0.29417134296197534,0.4569932679482758,0.95,0,5:1,0.75,0.15,ubi_only,0.95,19
0.4154402690562384,0.515,0.12,0.365,0.015,0.325,0.175,0.29110693769013113,0.4778666892823448,0.95,0,5:1,0.75,0.15,ubi_only,0.95,20
0.43662677355568635,0.465,0.18,0.355,0.0,0.35,0.115,0.3208535897342984,0.496724695822676,0.95,0,5:1,0.75,0.15,ubi_only,0.95,21
0.4321788449851429,0.45,0.135,0.415,0.005,0.335,0.11,0.3018209159362221,0.46961751451609707,0.95,0,5:1,0.75,0.15,ubi_only,0.95,22
0.4173678264497746,0.52,0.18,0.3,0.015,0.35,0.155,0.2917993495223806,0.4694450228179279,0.95,0,5:1,0.75,0.15,ubi_only,0.95,23
0.41682897285949794,0.535,0.125,0.34,0.01,0.4,0.125,0.2988420898899481,0.48292830614393467,0.95,0,5:1,0.75,0.15,ubi_only,0.95,24
0.3958855785554002,0.575,0.085,0.34,0.01,0.365,0.2,0.27191560592150027,0.44195672613285025,0.95,0,5:1,0.75,0.15,ubi_only,0.95,25
0.4300270792210966,0.445,0.165,0.39,0.005,0.295,0.145,0.29968132187029917,0.46907049133439416,0.95,0,5:1,0.75,0.15,ubi_only,0.95,26
0.41509788252478286,0.545,0.09,0.365,0.01,0.44,0.095,0.295623312183232,0.4658528187208363,0.95,0,5:1,0.75,0.15,ubi_only,0.95,27
0.41100607410467643,0.545,0.08,0.375,0.005,0.435,0.105,0.28726426245725295,0.46566097827546643,0.95,0,5:1,0.75,0.15,ubi_only,0.95,28
0.4104414420017355,0.52,0.11,0.37,0.005,0.34,0.175,0.29035854952583157,0.4616683777586283,0.95,0,5:1,0.75,0.15,ubi_only,0.95,29
0.41630940602420047,0.58,0.135,0.285,0.005,0.41,0.165,0.29930109603667404,0.48888472547050055,0.95,0,5:1,0.75,0.15,ubi_only,0.95,30
0.40972354004570505,0.515,0.12,0.365,0.005,0.35,0.16,0.2802217235435313,0.45095541070430456,0.95,0,5:1,0.75,0.15,ubi_only,0.95,31
0.4020599690039205,0.595,0.11,0.295,0.01,0.42,0.165,0.27522682245644015,0.4540668062540611,0.95,0,5:1,0.75,0.15,ubi_only,0.95,32
0.394634246888141,0.595,0.09,0.315,0.01,0.37,0.215,0.2686593264363441,0.4454186228550768,0.95,0,5:1,0.75,0.15,ubi_only,0.95,33
0.4128542179007728,0.53,0.1,0.37,0.005,0.395,0.13,0.29531879814711476,0.49053813350947695,0.95,0,5:1,0.75,0.15,ubi_only,0.95,34
0.4157822835542586,0.515,0.13,0.355,0.01,0.34,0.165,0.29828217876142626,0.4850052908588583,0.95,0,5:1,0.75,0.15,ubi_only,0.95,35
0.4157009506757889,0.495,0.13,0.375,0.02,0.34,0.135,0.29604428731531623,0.4750409801499009,0.95,0,5:1,0.75,0.15,ubi_only,0.95,36
0.41267088043903166,0.54,0.115,0.345,0.005,0.395,0.14,0.2904655977076887,0.47870549525185324,0.95,0,5:1,0.75,0.15,ubi_only,0.95,37
0.42969741971480835,0.475,0.12,0.405,0.005,0.355,0.115,0.3111841479180785,0.4909533793767348,0.95,0,5:1,0.75,0.15,ubi_only,0.95,38
0.4128348448701895,0.505,0.1,0.395,0.005,0.355,0.145,0.2858068226595767,0.46666107455953565,0.95,0,5:1,0.75,0.15,ubi_only,0.95,39
0.42072307203528353,0.49,0.13,0.38,0.005,0.345,0.14,0.30014884136082715,0.48475122789110636,0.95,0,5:1,0.75,0.15,ubi_only,0.95,40
0.41026543490407463,0.54,0.105,0.355,0.005,0.35,0.185,0.2816926167261403,0.4569716709621872,0.95,0,5:1,0.75,0.15,ubi_only,0.95,41
0.41675286751924295,0.565,0.115,0.32,0.005,0.43,0.13,0.2884878748580972,0.4596252235273988,0.95,0,5:1,0.75,0.15,ubi_only,0.95,42
0.4032027626720678,0.56,0.125,0.315,0.005,0.385,0.17,0.28110750204135976,0.461555405226204,0.95,0,5:1,0.75,0.15,ubi_only,0.95,43
0.4301749210938253,0.46,0.12,0.42,0.015,0.305,0.14,0.3170033973057441,0.5015524712056982,0.95,0,5:1,0.75,0.15,ubi_only,0.95,44
0.40540531751473097,0.495,0.095,0.41,0.015,0.3,0.18,0.28317670062887934,0.45617548305749006,0.95,0,5:1,0.75,0.15,ubi_only,0.95,45
0.4201131052989717,0.53,0.085,0.385,0.0,0.435,0.095,0.29625709900157743,0.465954847742887,0.95,0,5:1,0.75,0.15,ubi_only,0.95,46
0.42035364748679926,0.53,0.145,0.325,0.01,0.345,0.175,0.2976507214859287,0.48125193475034583,0.95,0,5:1,0.75,0.15,ubi_only,0.95,47
0.4229831717643768,0.485,0.125,0.39,0.01,0.36,0.115,0.3010154870921318,0.4948082521832181,0.95,0,5:1,0.75,0.15,ubi_only,0.95,48
0.4312787578555673,0.455,0.19,0.355,0.005,0.295,0.155,0.3101887046723245,0.4752539202678103,0.95,0,5:1,0.75,0.15,ubi_only,0.95,49
0.4256560831408359,0.505,0.14,0.355,0.0,0.385,0.12,0.26452049176777115,0.475426558044778,0.95,0,5:1,0.75,0.15,virtual_only,0.95,0
0.4368391158458907,0.435,0.165,0.4,0.01,0.305,0.12,0.2740782148837381,0.4776108637408706,0.95,0,5:1,0.75,0.15,virtual_only,0.95,1
0.4130252985441332,0.53,0.135,0.335,0.01,0.375,0.145,0.25309216774308746,0.4745937476801842,0.95,0,5:1,0.75,0.15,virtual_only,0.95,2
0.42672028104985726,0.525,0.15,0.325,0.005,0.405,0.115,0.2657202018583874,0.49446474360028203,0.95,0,5:1,0.75,0.15,virtual_only,0.95,3
0.4237969603634284,0.48,0.145,0.375,0.015,0.34,0.125,0.26119597645812936,0.48562800388756605,0.95,0,5:1,0.75,0.15,virtual_only,0.95,4
0.4211605476929787,0.5,0.165,0.335,0.0,0.345,0.155,0.25899972204848487,0.47996053285882945,0.95,0,5:1,0.75,0.15,virtual_only,0.95,5
0.4187648152208975,0.515,0.14,0.345,0.015,0.34,0.16,0.26029915758754074,0.4892901503721063,0.95,0,5:1,0.75,0.15,virtual_only,0.95,6
0.4208705662728193,0.505,0.14,0.355,0.005,0.37,0.13,0.26529562939442575,0.486814789875578,0.95,0,5:1,0.75,0.15,virtual_only,0.95,7
0.4256447425538563,0.465,0.15,0.385,0.01,0.3,0.155,0.26922579017721093,0.5027987299744004,0.95,0,5:1,0.75,0.15,virtual_only,0.95,8
0.4201002169327468,0.48,0.12,0.4,0.005,0.325,0.15,0.25911684614662617,0.4718945269294402,0.95,0,5:1,0.75,0.15,virtual_only,0.95,9
0.41446360331210874,0.545,0.115,0.34,0.005,0.37,0.17,0.25442823179447444,0.47172299731715767,0.95,0,5:1,0.75,0.15,virtual_only,0.95,10
0.42944752288885046,0.45,0.15,0.4,0.005,0.305,0.14,0.26960502612039233,0.4937282581938692,0.95,0,5:1,0.75,0.15,virtual_only,0.95,11
0.4381709201224809,0.415,0.16,0.425,0.0,0.305,0.11,0.27296012735336306,0.507447367154619,0.95,0,5:1,0.75,0.15,virtual_only,0.95,12
0.42366805367277693,0.535,0.155,0.31,0.0,0.42,0.115,0.26451473968128275,0.4729186079441442,0.95,0,5:1,0.75,0.15,virtual_only,0.95,13
0.43097418886919414,0.475,0.175,0.35,0.005,0.365,0.105,0.2747044819377599,0.49685667295245495,0.95,0,5:1,0.75,0.15,virtual_only,0.95,14
0.4333111925847606,0.45,0.165,0.385,0.0,0.285,0.165,0.27442690974113765,0.4942696329117834,0.95,0,5:1,0.75,0.15,virtual_only,0.95,15
0.4188888019165434,0.505,0.15,0.345,0.015,0.325,0.165,0.26589425657296967,0.4850133096159114,0.95,0,5:1,0.75,0.15,virtual_only,0.95,16
0.4294024283707207,0.46,0.17,0.37,0.0,0.32,0.14,0.26299523963122623,0.48481321622372775,0.95,0,5:1,0.75,0.15,virtual_only,0.95,17
0.43498589987918584,0.46,0.16,0.38,0.005,0.35,0.105,0.27031994648978985,0.4790494455546316,0.95,0,5:1,0.75,0.15,virtual_only,0.95,18
0.4266978418805366,0.445,0.135,0.42,0.0,0.305,0.14,0.26645058990558235,0.47017654938223047,0.95,0,5:1,0.75,0.15,virtual_only,0.95,19
0.42626579107504425,0.49,0.145,0.365,0.005,0.34,0.145,0.2628706141533007,0.4910624897500799,0.95,0,5:1,0.75,0.15,virtual_only,0.95,20
0.4469233878473278,0.415,0.21,0.375,0.0,0.315,0.1,0.29221653762537786,0.5093662704440063,0.95,0,5:1,0.75,0.15,virtual_only,0.95,21
0.44392045831733445,0.395,0.155,0.45,0.005,0.295,0.095,0.2734952418619667,0.4826918576235944,0.95,0,5:1,0.75,0.15,virtual_only,0.95,22
0.4284332224207138,0.48,0.205,0.315,0.01,0.335,0.135,0.2635498368930652,0.4823604194405418,0.95,0,5:1,0.75,0.15,virtual_only,0.95,23
0.4265772780082102,0.5,0.15,0.35,0.005,0.38,0.115,0.27009693596156725,0.49579761988292476,0.95,0,5:1,0.75,0.15,virtual_only,0.95,24
0.40699033934335627,0.55,0.09,0.36,0.01,0.365,0.175,0.2439442214612889,0.4551904092350965,0.95,0,5:1,0.75,0.15,virtual_only,0.95,25
0.4399644799809124,0.405,0.195,0.4,0.005,0.27,0.13,0.2710677948843622,0.4819976876193344,0.95,0,5:1,0.75,0.15,virtual_only,0.95,26
0.4260236647960589,0.495,0.12,0.385,0.005,0.4,0.09,0.2672425770562911,0.47896832473628137,0.95,0,5:1,0.75,0.15,virtual_only,0.95,27
0.42185528682765927,0.495,0.105,0.4,0.005,0.415,0.075,0.25859092326573413,0.4785500874642839,0.95,0,5:1,0.75,0.15,virtual_only,0.95,28
0.4205397721949518,0.49,0.135,0.375,0.005,0.345,0.14,0.2612618430011509,0.4742915660744812,0.95,0,5:1,0.75,0.15,virtual_only,0.95,29
0.42781141038668424,0.55,0.155,0.295,0.005,0.4,0.145,0.27099864224808107,0.5015604217775137,0.95,0,5:1,0.75,0.15,virtual_only,0.95,30
0.42045233886255867,0.48,0.145,0.375,0.005,0.335,0.14,0.25224019760837707,0.4635208487964888,0.95,0,5:1,0.75,0.15,virtual_only,0.95,31
0.41354799025914946,0.555,0.12,0.325,0.005,0.415,0.135,0.24749311198295793,0.46698708150763824,0.95,0,5:1,0.75,0.15,virtual_only,0.95,32
0.4048896956428108,0.565,0.105,0.33,0.01,0.365,0.19,0.24056756253889447,0.45802884514218595,0.95,0,5:1,0.75,0.15,virtual_only,0.95,33
0.4236087259515359,0.49,0.13,0.38,0.005,0.38,0.105,0.26726616877542997,0.5036662525989418,0.95,0,5:1,0.75,0.15,virtual_only,0.95,34
0.4254692976068269,0.49,0.14,0.37,0.01,0.35,0.13,0.2696353890398094,0.497701111889254,0.95,0,5:1,0.75,0.15,virtual_only,0.95,35
