speed,scenario,step,steps_after_target,run_id,sink_index,meaning_index,post_labor_current
rapid,full_bundle,15,10,43,0.125,0.5362863361056226,0.95
rapid,full_bundle,25,20,43,0.17,0.5307299545647044,0.95
rapid,full_bundle,45,40,43,0.14,0.5438979524677832,0.95
rapid,full_bundle,15,10,44,0.09,0.5411973113032073,0.95
rapid,full_bundle,25,20,44,0.1,0.5531349574284588,0.95
rapid,full_bundle,45,40,44,0.125,0.5369731559356098,0.95
rapid,full_bundle,15,10,45,0.09,0.5516545745281427,0.95
rapid,full_bundle,25,20,45,0.155,0.5501104906273325,0.95
rapid,full_bundle,45,40,45,0.135,0.5537292277672027,0.95
rapid,full_bundle,15,10,46,0.14,0.5542342844638255,0.95
rapid,full_bundle,25,20,46,0.095,0.5630830661579002,0.95
rapid,full_bundle,45,40,46,0.105,0.55803003266086,0.95
rapid,full_bundle,15,10,47,0.115,0.550075406389661,0.95
rapid,full_bundle,25,20,47,0.13,0.5508466320361045,0.95
rapid,full_bundle,45,40,47,0.115,0.5557626406810016,0.95
rapid,full_bundle,15,10,48,0.135,0.5335633968079821,0.95
rapid,full_bundle,25,20,48,0.13,0.5444617721597845,0.95
rapid,full_bundle,45,40,48,0.13,0.5429957133034317,0.95
rapid,full_bundle,15,10,49,0.095,0.5478684877339935,0.95
rapid,full_bundle,25,20,49,0.115,0.5544050670624181,0.95
rapid,full_bundle,45,40,49,0.105,0.5621068173905878,0.95
gradual,baseline,170,10,0,0.78,0.33702097953642207,0.95
gradual,baseline,180,20,0,0.765,0.3326873765225281,0.95
gradual,baseline,200,40,0,0.83,0.31357143290132616,0.95
gradual,baseline,170,10,1,0.78,0.332869146321451,0.95
gradual,baseline,180,20,1,0.8,0.32653239257872074,0.95
gradual,baseline,200,40,1,0.835,0.31089313886359593,0.95
gradual,baseline,170,10,2,0.78,0.3371789257363707,0.95
gradual,baseline,180,20,2,0.805,0.3290296885580776,0.95
gradual,baseline,200,40,2,0.805,0.3284953896642449,0.95
gradual,baseline,170,10,3,0.75,0.34720329697733604,0.95
gradual,baseline,180,20,3,0.76,0.3422256433209809,0.95
gradual,baseline,200,40,3,0.755,0.35200255248056955,0.95
gradual,baseline,170,10,4,0.795,0.333773968314736,0.95
gradual,baseline,180,20,4,0.72,0.33831260936207996,0.95
gradual,baseline,200,40,4,0.73,0.3389698788000283,0.95
gradual,baseline,170,10,5,0.805,0.3357993834261786,0.95
gradual,baseline,180,20,5,0.8,0.31866950506385944,0.95
gradual,baseline,200,40,5,0.815,0.3209248172906769,0.95
gradual,baseline,170,10,6,0.76,0.33708332290411624,0.95
gradual,baseline,180,20,6,0.765,0.33273857684136887,0.95
gradual,baseline,200,40,6,0.79,0.3324435053356727,0.95
gradual,baseline,170,10,7,0.765,0.33950195036080794,0.95
gradual,baseline,180,20,7,0.745,0.3452511859936078,0.95
gradual,baseline,200,40,7,0.795,0.33433204058977994,0.95
gradual,baseline,170,10,8,0.76,0.33623927962784705,0.95
gradual,baseline,180,20,8,0.79,0.33294708159029673,0.95
gradual,baseline,200,40,8,0.83,0.3261506286130754,0.95
gradual,baseline,170,10,9,0.74,0.34652450781765537,0.95
gradual,baseline,180,20,9,0.76,0.33918724764483377,0.95
gradual,baseline,200,40,9,0.795,0.3263657968204066,0.95
gradual,baseline,170,10,10,0.815,0.3207871296798047,0.95
gradual,baseline,180,20,10,0.84,0.3127081750550326,0.95
gradual,baseline,200,40,10,0.765,0.3353639667707796,0.95
gradual,baseline,170,10,11,0.725,0.35304356823087146,0.95
gradual,baseline,180,20,11,0.765,0.3301274488677941,0.95
gradual,baseline,200,40,11,0.815,0.3241768019824012,0.95
gradual,baseline,170,10,12,0.765,0.3292224783334404,0.95
gradual,baseline,180,20,12,0.785,0.33694247592353593,0.95
gradual,baseline,200,40,12,0.7,0.35325663442694777,0.95
gradual,baseline,170,10,13,0.75,0.3356814444583094,0.95
gradual,baseline,180,20,13,0.735,0.33792572836500406,0.95
gradual,baseline,200,40,13,0.815,0.3254087163860803,0.95
gradual,baseline,170,10,14,0.765,0.3481648291578541,0.95
gradual,baseline,180,20,14,0.725,0.35225314962771703,0.95
gradual,baseline,200,40,14,0.805,0.3359961244734189,0.95
gradual,baseline,170,10,15,0.805,0.3371690738293898,0.95
gradual,baseline,180,20,15,0.77,0.3346723448231985,0.95
gradual,baseline,200,40,15,0.775,0.33289040122309316,0.95
gradual,baseline,170,10,16,0.75,0.33958498969043505,0.95
gradual,baseline,180,20,16,0.8,0.32830319054551427,0.95
gradual,baseline,200,40,16,0.87,0.3051388393266343,0.95
gradual,baseline,170,10,17,0.775,0.3413522354619841,0.95
gradual,baseline,180,20,17,0.8,0.32769067949351693,0.95
gradual,baseline,200,40,17,0.81,0.3252666582551636,0.95
gradual,baseline,170,10,18,0.79,0.3235187058206265,0.95
gradual,baseline,180,20,18,0.795,0.3193039436177675,0.95
gradual,baseline,200,40,18,0.82,0.3175113269106981,0.95
gradual,baseline,170,10,19,0.79,0.33678613187902107,0.95
gradual,baseline,180,20,19,0.78,0.33117636298562586,0.95
gradual,baseline,200,40,19,0.775,0.33049692970391303,0.95
gradual,baseline,170,10,20,0.82,0.320657164328065,0.95
gradual,baseline,180,20,20,0.82,0.3162634159001873,0.95
gradual,baseline,200,40,20,0.785,0.3318955131181568,0.95
gradual,baseline,170,10,21,0.73,0.343224550687945,0.95
gradual,baseline,180,20,21,0.755,0.34050577865936227,0.95
gradual,baseline,200,40,21,0.73,0.34152290399962043,0.95
gradual,baseline,170,10,22,0.79,0.3380908516020878,0.95
gradual,baseline,180,20,22,0.78,0.3301720737752269,0.95
gradual,baseline,200,40,22,0.8,0.32483269629488687,0.95
gradual,baseline,170,10,23,0.705,0.3458404149376516,0.95
gradual,baseline,180,20,23,0.77,0.34082980175304994,0.95
gradual,baseline,200,40,23,0.865,0.3169416460538752,0.95
gradual,baseline,170,10,24,0.74,0.3366340498698939,0.95
gradual,baseline,180,20,24,0.825,0.32626225808145165,0.95
gradual,baseline,200,40,24,0.805,0.31577079243517825,0.95
gradual,baseline,170,10,25,0.765,0.33841314888033514,0.95
gradual,baseline,180,20,25,0.79,0.3380218479856187,0.95
gradual,baseline,200,40,25,0.805,0.3277736253091199,0.95
gradual,baseline,170,10,26,0.825,0.31862109490973567,0.95
gradual,baseline,180,20,26,0.855,0.3135606526854935,0.95
gradual,baseline,200,40,26,0.83,0.32954541582940833,0.95
gradual,baseline,170,10,27,0.76,0.343658536078166,0.95
gradual,baseline,180,20,27,0.825,0.32540869148282164,0.95
gradual,baseline,200,40,27,0.77,0.3329224445318842,0.95
gradual,baseline,170,10,28,0.815,0.329152622050793,0.95
gradual,baseline,180,20,28,0.835,0.32425257359986775,0.95
gradual,baseline,200,40,28,0.77,0.32530467210968084,0.95
gradual,baseline,170,10,29,0.805,0.3341329652501949,0.95
gradual,baseline,180,20,29,0.77,0.33188230007569813,0.95
gradual,baseline,200,40,29,0.775,0.3356362011547001,0.95
gradual,baseline,170,10,30,0.725,0.3552391349886974,0.95
gradual,baseline,180,20,30,0.82,0.3280695234048492,0.95
gradual,baseline,200,40,30,0.79,0.32357005961592766,0.95
gradual,baseline,170,10,31,0.78,0.336302750874816,0.95
gradual,baseline,180,20,31,0.78,0.3379421161626132,0.95
gradual,baseline,200,40,31,0.83,0.32259251804678785,0.95
gradual,baseline,170,10,32,0.8,0.33664460608875824,0.95
gradual,baseline,180,20,32,0.78,0.34077839372382307,0.95
gradual,baseline,200,40,32,0.77,0.3310524626648107,0.95
gradual,baseline,170,10,33,0.8,0.3292931861880566,0.95
gradual,baseline,180,20,33,0.78,0.33243963947638194,0.95
gradual,baseline,200,40,33,0.79,0.33316230115475226,0.95
gradual,baseline,170,10,34,0.765,0.3346051884229867,0.95
gradual,baseline,180,20,34,0.775,0.33945084141536586,0.95
gradual,baseline,200,40,34,0.81,0.32586394883569936,0.95
gradual,baseline,170,10,35,0.775,0.33137687709130076,0.95
gradual,baseline,180,20,35,0.765,0.3297174521910298,0.95
gradual,baseline,200,40,35,0.805,0.33244844063614154,0.95
gradual,baseline,170,10,36,0.755,0.32699526494138714,0.95
gradual,baseline,180,20,36,0.765,0.340059992726941,0.95
gradual,baseline,200,40,36,0.855,0.31254248104905136,0.95
gradual,baseline,170,10,37,0.76,0.33501998318500176,0.95
gradual,baseline,180,20,37,0.765,0.335079484828686,0.95
gradual,baseline,200,40,37,0.81,0.33118494891571004,0.95
gradual,baseline,170,10,38,0.765,0.33921714126247676,0.95
gradual,baseline,180,20,38,0.85,0.31594466332580606,0.95
gradual,baseline,200,40,38,0.825,0.3120780257788781,0.95
gradual,baseline,170,10,39,0.74,0.3408643940524971,0.95
gradual,baseline,180,20,39,0.755,0.33915315234568383,0.95
gradual,baseline,200,40,39,0.81,0.3243955220180862,0.95
gradual,baseline,170,10,40,0.78,0.33099168117252575,0.95
gradual,baseline,180,20,40,0.82,0.32208788135219335,0.95
gradual,baseline,200,40,40,0.815,0.33080411938355975,0.95
gradual,baseline,170,10,41,0.8,0.31378138003941175,0.95
gradual,baseline,180,20,41,0.805,0.3230256888912574,0.95
gradual,baseline,200,40,41,0.825,0.31670251577205305,0.95
gradual,baseline,170,10,42,0.76,0.34531945868174163,0.95
gradual,baseline,180,20,42,0.745,0.3467765501558535,0.95
gradual,baseline,200,40,42,0.765,0.33514279763138277,0.95
gradual,baseline,170,10,43,0.77,0.3433070963912801,0.95
gradual,baseline,180,20,43,0.75,0.350343458931347,0.95
gradual,baseline,200,40,43,0.815,0.3318416906556753,0.95
gradual,baseline,170,10,44,0.79,0.3427490402128059,0.95
gradual,baseline,180,20,44,0.74,0.342775803689528,0.95
gradual,baseline,200,40,44,0.7,0.3596535733932564,0.95
gradual,baseline,170,10,45,0.79,0.3338606081536213,0.95
gradual,baseline,180,20,45,0.795,0.3295375397536422,0.95
gradual,baseline,200,40,45,0.805,0.3277209916691147,0.95
gradual,baseline,170,10,46,0.79,0.3277368001224846,0.95
gradual,baseline,180,20,46,0.75,0.33199344709036327,0.95
gradual,baseline,200,40,46,0.745,0.3372602879295318,0.95
gradual,baseline,170,10,47,0.805,0.33601016278253243,0.95
gradual,baseline,180,20,47,0.745,0.3336198509220424,0.95
gradual,baseline,200,40,47,0.815,0.33102994398258156,0.95
gradual,baseline,170,10,48,0.81,0.32842139251600067,0.95
gradual,baseline,180,20,48,0.81,0.33102715631734453,0.95
gradual,baseline,200,40,48,0.765,0.3352228413531006,0.95
gradual,baseline,170,10,49,0.775,0.3355285116424808,0.95
gradual,baseline,180,20,49,0.745,0.3381825592082422,0.95
gradual,baseline,200,40,49,0.825,0.32657817012659396,0.95
gradual,ubi_only,170,10,0,0.485,0.42481304834233596,0.95
gradual,ubi_only,180,20,0,0.555,0.41823663459695143,0.95
gradual,ubi_only,200,40,0,0.55,0.40218113308795694,0.95
gradual,ubi_only,170,10,1,0.51,0.4178540298942869,0.95
gradual,ubi_only,180,20,1,0.51,0.41293954663429994,0.95
gradual,ubi_only,200,40,1,0.605,0.39528547977370065,0.95
gradual,ubi_only,170,10,2,0.515,0.42149236767179865,0.95
gradual,ubi_only,180,20,2,0.53,0.4148101255825074,0.95
gradual,ubi_only,200,40,2,0.5,0.41628233363991163,0.95
gradual,ubi_only,170,10,3,0.44,0.4361401838451296,0.95
gradual,ubi_only,180,20,3,0.435,0.4321400058096688,0.95
gradual,ubi_only,200,40,3,0.45,0.44253973988223905,0.95
gradual,ubi_only,170,10,4,0.495,0.4209856287839747,0.95
gradual,ubi_only,180,20,4,0.47,0.42459999197193965,0.95
gradual,ubi_only,200,40,4,0.505,0.42636042310369104,0.95
gradual,ubi_only,170,10,5,0.515,0.42310347403502957,0.95
gradual,ubi_only,180,20,5,0.55,0.4049492353011041,0.95
gradual,ubi_only,200,40,5,0.585,0.4074800678984002,0.95
gradual,ubi_only,170,10,6,0.495,0.4256060082282924,0.95
gradual,ubi_only,180,20,6,0.49,0.4194790976040558,0.95
gradual,ubi_only,200,40,6,0.49,0.4191314541229467,0.95
gradual,ubi_only,170,10,7,0.48,0.4233937427783542,0.95
gradual,ubi_only,180,20,7,0.485,0.43214935299813584,0.95
gradual,ubi_only,200,40,7,0.475,0.4258310412875491,0.95
gradual,ubi_only,170,10,8,0.465,0.4221482504171589,0.95
gradual,ubi_only,180,20,8,0.55,0.4186111068473561,0.95
gradual,ubi_only,200,40,8,0.535,0.4163655829167218,0.95
gradual,ubi_only,170,10,9,0.465,0.43367333059902996,0.95
gradual,ubi_only,180,20,9,0.465,0.42836386957707284,0.95
gradual,ubi_only,200,40,9,0.54,0.4139281383300319,0.95
gradual,ubi_only,170,10,10,0.58,0.4028306754811213,0.95
gradual,ubi_only,180,20,10,0.56,0.39900214685652374,0.95
gradual,ubi_only,200,40,10,0.485,0.4219723361786825,0.95
gradual,ubi_only,170,10,11,0.44,0.4405409369650024,0.95
gradual,ubi_only,180,20,11,0.5,0.4184135075796344,0.95
gradual,ubi_only,200,40,11,0.52,0.41119803526958265,0.95
gradual,ubi_only,170,10,12,0.54,0.4146407528518982,0.95
gradual,ubi_only,180,20,12,0.525,0.420992422841896,0.95
gradual,ubi_only,200,40,12,0.44,0.44053479818374014,0.95
gradual,ubi_only,170,10,13,0.45,0.42321056294223214,0.95
gradual,ubi_only,180,20,13,0.5,0.42416076155416305,0.95
gradual,ubi_only,200,40,13,0.565,0.4115804761424567,0.95
gradual,ubi_only,170,10,14,0.465,0.43688003165911055,0.95
gradual,ubi_only,180,20,14,0.385,0.44261425720437303,0.95
gradual,ubi_only,200,40,14,0.45,0.42576486814315634,0.95
gradual,ubi_only,170,10,15,0.475,0.42544782163799866,0.95
gradual,ubi_only,180,20,15,0.485,0.4229316982708186,0.95
gradual,ubi_only,200,40,15,0.52,0.4183328286981889,0.95
gradual,ubi_only,170,10,16,0.465,0.42600668789413504,0.95
gradual,ubi_only,180,20,16,0.5,0.41718149549098826,0.95
gradual,ubi_only,200,40,16,0.615,0.3920242736414049,0.95
gradual,ubi_only,170,10,17,0.44,0.43259833684734583,0.95
gradual,ubi_only,180,20,17,0.52,0.41415893220274813,0.95
gradual,ubi_only,200,40,17,0.54,0.41138968223603184,0.95
gradual,ubi_only,170,10,18,0.535,0.4103597015483146,0.95
gradual,ubi_only,180,20,18,0.535,0.40756258921533467,0.95
gradual,ubi_only,200,40,18,0.555,0.40250370414794423,0.95
gradual,ubi_only,170,10,19,0.505,0.42541026406678084,0.95
gradual,ubi_only,180,20,19,0.52,0.41882349179027095,0.95
gradual,ubi_only,200,40,19,0.51,0.41734610469480343,0.95
gradual,ubi_only,170,10,20,0.565,0.4065213028241948,0.95
gradual,ubi_only,180,20,20,0.625,0.3999894021771953,0.95
gradual,ubi_only,200,40,20,0.525,0.4207067694730766,0.95
gradual,ubi_only,170,10,21,0.475,0.4309359124632463,0.95
gradual,ubi_only,180,20,21,0.485,0.4279469251350264,0.95
gradual,ubi_only,200,40,21,0.495,0.4278314516111532,0.95
gradual,ubi_only,170,10,22,0.485,0.42538908389267305,0.95
gradual,ubi_only,180,20,22,0.535,0.4177925028147038,0.95
gradual,ubi_only,200,40,22,0.505,0.41239504285419587,0.95
gradual,ubi_only,170,10,23,0.475,0.4319913786679123,0.95
gradual,ubi_only,180,20,23,0.45,0.4300372074424261,0.95
gradual,ubi_only,200,40,23,0.545,0.40701563412510056,0.95
gradual,ubi_only,170,10,24,0.54,0.4203104929488879,0.95
gradual,ubi_only,180,20,24,0.53,0.41343561635415854,0.95
gradual,ubi_only,200,40,24,0.575,0.40041147622086354,0.95
gradual,ubi_only,170,10,25,0.495,0.42491786962039013,0.95
gradual,ubi_only,180,20,25,0.49,0.4258209686943035,0.95
gradual,ubi_only,200,40,25,0.55,0.4146225435814769,0.95
gradual,ubi_only,170,10,26,0.525,0.40752255117316843,0.95
gradual,ubi_only,180,20,26,0.54,0.40054051429622534,0.95
gradual,ubi_only,200,40,26,0.545,0.41728280081118607,0.95
gradual,ubi_only,170,10,27,0.45,0.4308603506697105,0.95
gradual,ubi_only,180,20,27,0.585,0.4109842701242664,0.95
gradual,ubi_only,200,40,27,0.485,0.42241059348384996,0.95
gradual,ubi_only,170,10,28,0.495,0.4164539117482299,0.95
gradual,ubi_only,180,20,28,0.51,0.4123287490794263,0.95
gradual,ubi_only,200,40,28,0.585,0.4103758349303164,0.95
gradual,ubi_only,170,10,29,0.51,0.4202938288051854,0.95
gradual,ubi_only,180,20,29,0.53,0.419346354350356,0.95
gradual,ubi_only,200,40,29,0.53,0.42010649226777474,0.95
gradual,ubi_only,170,10,30,0.4,0.44277855013664225,0.95
gradual,ubi_only,180,20,30,0.55,0.4141835711652705,0.95
gradual,ubi_only,200,40,30,0.53,0.40915101952705596,0.95
gradual,ubi_only,170,10,31,0.485,0.424027755296818,0.95
gradual,ubi_only,180,20,31,0.47,0.42568497331245037,0.95
gradual,ubi_only,200,40,31,0.555,0.4089681236533437,0.95
gradual,ubi_only,170,10,32,0.515,0.4205576962660993,0.95
gradual,ubi_only,180,20,32,0.465,0.42708015264781907,0.95
gradual,ubi_only,200,40,32,0.535,0.4159815283241757,0.95
gradual,ubi_only,170,10,33,0.52,0.41755997481235363,0.95
gradual,ubi_only,180,20,33,0.51,0.41795914038339566,0.95
gradual,ubi_only,200,40,33,0.525,0.4214165800850331,0.95
gradual,ubi_only,170,10,34,0.5,0.4212036477027434,0.95
gradual,ubi_only,180,20,34,0.475,0.4289372782265971,0.95
gradual,ubi_only,200,40,34,0.555,0.41383576418856705,0.95
gradual,ubi_only,170,10,35,0.51,0.4173039360191346,0.95
gradual,ubi_only,180,20,35,0.555,0.4151137627238322,0.95
gradual,ubi_only,200,40,35,0.495,0.4213155897241123,0.95
gradual,ubi_only,170,10,36,0.55,0.41128939916745233,0.95
gradual,ubi_only,180,20,36,0.51,0.4253174440456371,0.95
gradual,ubi_only,200,40,36,0.6,0.3968379043436701,0.95
gradual,ubi_only,170,10,37,0.505,0.4211463960184558,0.95
gradual,ubi_only,180,20,37,0.515,0.4207843364744456,0.95
gradual,ubi_only,200,40,37,0.5,0.4180781885227768,0.95
gradual,ubi_only,170,10,38,0.475,0.425506961968797,0.95
gradual,ubi_only,180,20,38,0.555,0.40384368045821895,0.95
gradual,ubi_only,200,40,38,0.565,0.39699361498834224,0.95
gradual,ubi_only,170,10,39,0.51,0.42434972502366264,0.95
gradual,ubi_only,180,20,39,0.49,0.42402656885390355,0.95
gradual,ubi_only,200,40,39,0.5,0.413476886383806,0.95
gradual,ubi_only,170,10,40,0.505,0.41709864865536234,0.95
gradual,ubi_only,180,20,40,0.52,0.409468037400831,0.95
gradual,ubi_only,200,40,40,0.535,0.4177001399555108,0.95
gradual,ubi_only,170,10,41,0.57,0.398555366247721,0.95
gradual,ubi_only,180,20,41,0.59,0.4064235641366976,0.95
gradual,ubi_only,200,40,41,0.565,0.40345362724653455,0.95
gradual,ubi_only,170,10,42,0.415,0.4329006787264429,0.95
gradual,ubi_only,180,20,42,0.475,0.43515200815495353,0.95
gradual,ubi_only,200,40,42,0.54,0.42068475561175334,0.95
gradual,ubi_only,170,10,43,0.495,0.43019536276637227,0.95
gradual,ubi_only,180,20,43,0.42,0.43953972157196747,0.95
gradual,ubi_only,200,40,43,0.505,0.4194031914186619,0.95
gradual,ubi_only,170,10,44,0.46,0.43126378799096426,0.95
gradual,ubi_only,180,20,44,0.465,0.4295454971005897,0.95
gradual,ubi_only,200,40,44,0.39,0.4484565517697564,0.95
gradual,ubi_only,170,10,45,0.525,0.4205090750532146,0.95
gradual,ubi_only,180,20,45,0.515,0.4175792155531805,0.95
gradual,ubi_only,200,40,45,0.56,0.4150226577385199,0.95
gradual,ubi_only,170,10,46,0.53,0.4119933261262152,0.95
gradual,ubi_only,180,20,46,0.54,0.41786234265155286,0.95
gradual,ubi_only,200,40,46,0.52,0.42315101798510013,0.95
gradual,ubi_only,170,10,47,0.485,0.42553628383213415,0.95
gradual,ubi_only,180,20,47,0.535,0.41894452591849474,0.95
gradual,ubi_only,200,40,47,0.485,0.42161410917762376,0.95
gradual,ubi_only,170,10,48,0.48,0.4184670612765323,0.95
gradual,ubi_only,180,20,48,0.485,0.4209627595010776,0.95
gradual,ubi_only,200,40,48,0.525,0.42039650839426174,0.95
gradual,ubi_only,170,10,49,0.485,0.4214356265764117,0.95
gradual,ubi_only,180,20,49,0.49,0.4247702978957243,0.95
gradual,ubi_only,200,40,49,0.55,0.41523962887101384,0.95
gradual,full_bundle,170,10,0,0.085,0.5552830979161317,0.95
gradual,full_bundle,180,20,0,0.15,0.5497734381682546,0.95
gradual,full_bundle,200,40,0,0.14,0.535679189984124,0.95
gradual,full_bundle,170,10,1,0.12,0.548546702764958,0.95
gradual,full_bundle,180,20,1,0.16,0.5446517775161621,0.95
gradual,full_bundle,200,40,1,0.18,0.5291964625668397,0.95
gradual,full_bundle,170,10,2,0.125,0.5502092676145169,0.95
gradual,full_bundle,180,20,2,0.15,0.5450547724772626,0.95
gradual,full_bundle,200,40,2,0.115,0.5501807450245664,0.95
gradual,full_bundle,170,10,3,0.125,0.5634148163558563,0.95
gradual,full_bundle,180,20,3,0.1,0.5613678252728477,0.95
gradual,full_bundle,200,40,3,0.06,0.5754603406186071,0.95
gradual,full_bundle,170,10,4,0.12,0.553381059832384,0.95
gradual,full_bundle,180,20,4,0.13,0.5551311923258573,0.95
gradual,full_bundle,200,40,4,0.105,0.5569861864702361,0.95
gradual,full_bundle,170,10,5,0.085,0.5575962039995714,0.95
gradual,full_bundle,180,20,5,0.17,0.5359309424608022,0.95
gradual,full_bundle,200,40,5,0.13,0.5447822835088454,0.95
gradual,full_bundle,170,10,6,0.125,0.5538991315189229,0.95
gradual,full_bundle,180,20,6,0.125,0.5507367617356629,0.95
gradual,full_bundle,200,40,6,0.125,0.5510615229972989,0.95
gradual,full_bundle,170,10,7,0.13,0.5523235003383214,0.95
gradual,full_bundle,180,20,7,0.08,0.5638205199780539,0.95
gradual,full_bundle,200,40,7,0.13,0.555539790108703,0.95
gradual,full_bundle,170,10,8,0.145,0.5511074401197518,0.95
gradual,full_bundle,180,20,8,0.115,0.5527184260782758,0.95
gradual,full_bundle,200,40,8,0.105,0.551463643432132,0.95
gradual,full_bundle,170,10,9,0.085,0.5653408842380631,0.95
gradual,full_bundle,180,20,9,0.13,0.5574281044852643,0.95
gradual,full_bundle,200,40,9,0.165,0.5453049222805714,0.95
gradual,full_bundle,170,10,10,0.17,0.5351254140280388,0.95
gradual,full_bundle,180,20,10,0.165,0.5301865342377028,0.95
gradual,full_bundle,200,40,10,0.125,0.5530743287899135,0.95
gradual,full_bundle,170,10,11,0.065,0.5698984376043552,0.95
gradual,full_bundle,180,20,11,0.135,0.5481900503236725,0.95
gradual,full_bundle,200,40,11,0.14,0.544769338765379,0.95
gradual,full_bundle,170,10,12,0.155,0.5446018799861811,0.95
gradual,full_bundle,180,20,12,0.11,0.5538691865387942,0.95
gradual,full_bundle,200,40,12,0.085,0.5741436833415506,0.95
gradual,full_bundle,170,10,13,0.145,0.5494718472962432,0.95
gradual,full_bundle,180,20,13,0.13,0.5537423239680044,0.95
gradual,full_bundle,200,40,13,0.12,0.5443966219961922,0.95
gradual,full_bundle,170,10,14,0.095,0.5662863662586999,0.95
gradual,full_bundle,180,20,14,0.085,0.5705723373575285,0.95
gradual,full_bundle,200,40,14,0.115,0.5558657756897513,0.95
gradual,full_bundle,170,10,15,0.135,0.5534349689745122,0.95
gradual,full_bundle,180,20,15,0.125,0.5514398628464776,0.95
gradual,full_bundle,200,40,15,0.11,0.5512376631756866,0.95
gradual,full_bundle,170,10,16,0.12,0.5545949271832977,0.95
gradual,full_bundle,180,20,16,0.115,0.5492140796513084,0.95
gradual,full_bundle,200,40,16,0.135,0.5287582773417399,0.95
gradual,full_bundle,170,10,17,0.11,0.5603117351421061,0.95
gradual,full_bundle,180,20,17,0.14,0.5459814243361202,0.95
gradual,full_bundle,200,40,17,0.15,0.5444740111961565,0.95
gradual,full_bundle,170,10,18,0.14,0.5390065725730954,0.95
gradual,full_bundle,180,20,18,0.165,0.5365153066073843,0.95
gradual,full_bundle,200,40,18,0.17,0.5340909135352685,0.95
gradual,full_bundle,170,10,19,0.08,0.5560503791255795,0.95
gradual,full_bundle,180,20,19,0.135,0.5493117284579953,0.95
gradual,full_bundle,200,40,19,0.17,0.5483480807288511,0.95
gradual,full_bundle,170,10,20,0.16,0.5377492043153238,0.95
gradual,full_bundle,180,20,20,0.18,0.5326507381383732,0.95
gradual,full_bundle,200,40,20,0.09,0.5539439680627043,0.95
gradual,full_bundle,170,10,21,0.115,0.5608276862882531,0.95
gradual,full_bundle,180,20,21,0.11,0.5594764153718271,0.95
gradual,full_bundle,200,40,21,0.12,0.558011664833276,0.95
gradual,full_bundle,170,10,22,0.11,0.5557260719395484,0.95
gradual,full_bundle,180,20,22,0.13,0.5484119389626098,0.95
gradual,full_bundle,200,40,22,0.17,0.5418212998584978,0.95
gradual,full_bundle,170,10,23,0.115,0.559982106887351,0.95
gradual,full_bundle,180,20,23,0.1,0.5596721690911238,0.95
gradual,full_bundle,200,40,23,0.11,0.5414638915116928,0.95
gradual,full_bundle,170,10,24,0.11,0.5531295362073135,0.95
gradual,full_bundle,180,20,24,0.13,0.5454299513845272,0.95
gradual,full_bundle,200,40,24,0.18,0.5339898960347473,0.95
gradual,full_bundle,170,10,25,0.11,0.5557939898777604,0.95
gradual,full_bundle,180,20,25,0.105,0.5600241577063967,0.95
gradual,full_bundle,200,40,25,0.105,0.5502776841447002,0.95
gradual,full_bundle,170,10,26,0.145,0.538014215666558,0.95
gradual,full_bundle,180,20,26,0.145,0.5355493329725631,0.95
gradual,full_bundle,200,40,26,0.085,0.5535738178423092,0.95
gradual,full_bundle,170,10,27,0.11,0.5590468267308444,0.95
gradual,full_bundle,180,20,27,0.135,0.543424152015278,0.95
gradual,full_bundle,200,40,27,0.135,0.5534902625193863,0.95
gradual,full_bundle,170,10,28,0.105,0.548162830179594,0.95
gradual,full_bundle,180,20,28,0.105,0.5446616882545494,0.95
gradual,full_bundle,200,40,28,0.135,0.5447260694282069,0.95
gradual,full_bundle,170,10,29,0.14,0.5514792680186609,0.95
gradual,full_bundle,180,20,29,0.14,0.5502815666219371,0.95
gradual,full_bundle,200,40,29,0.09,0.5553663117641433,0.95
gradual,full_bundle,170,10,30,0.105,0.5683152798509241,0.95
gradual,full_bundle,180,20,30,0.115,0.5484732594390315,0.95
gradual,full_bundle,200,40,30,0.14,0.5419496888941392,0.95
gradual,full_bundle,170,10,31,0.12,0.5524811094435463,0.95
gradual,full_bundle,180,20,31,0.12,0.5544081502664167,0.95
gradual,full_bundle,200,40,31,0.135,0.5428882903014121,0.95
gradual,full_bundle,170,10,32,0.145,0.5507195111214123,0.95
gradual,full_bundle,180,20,32,0.09,0.5585514690150083,0.95
gradual,full_bundle,200,40,32,0.14,0.547007649351282,0.95
gradual,full_bundle,170,10,33,0.12,0.5503011246123204,0.95
gradual,full_bundle,180,20,33,0.15,0.5481343751949573,0.95
gradual,full_bundle,200,40,33,0.105,0.5559602140353452,0.95
gradual,full_bundle,170,10,34,0.12,0.5526916597084965,0.95
gradual,full_bundle,180,20,34,0.095,0.5594551208651775,0.95
gradual,full_bundle,200,40,34,0.11,0.5514375163743367,0.95
gradual,full_bundle,170,10,35,0.155,0.5459617966959308,0.95
gradual,full_bundle,180,20,35,0.16,0.5452512643882459,0.95
gradual,full_bundle,200,40,35,0.12,0.5511680044903733,0.95
gradual,full_bundle,170,10,36,0.15,0.5409805693911384,0.95
gradual,full_bundle,180,20,36,0.105,0.5563824018731798,0.95
gradual,full_bundle,200,40,36,0.165,0.5319335432108009,0.95
gradual,full_bundle,170,10,37,0.1,0.5518594576515663,0.95
