meaning_index,sink_index,productive_frac,beautiful_one_frac,aggressor_frac,withdrawn_frac,collapsed_frac,birth_intention,social_trust,post_labor_current,band_occupancy,sink_collapsed,scenario,post_labor,speed,run_id
0.462557526461821,0.38,0.235,0.385,0.01,0.285,0.085,0.3228855272420341,0.4836120923776892,0.9499999999999993,0.785,0,roles_only,0.95,gradual,6
0.4460113216277824,0.405,0.175,0.42,0.0,0.305,0.1,0.3104591533804081,0.46676364528579684,0.9499999999999993,0.76,0,roles_only,0.95,gradual,7
0.4493074968309861,0.39,0.2,0.41,0.0,0.285,0.105,0.30680773932615724,0.4653035894719958,0.9499999999999993,0.755,0,roles_only,0.95,gradual,8
0.46234338904713873,0.345,0.24,0.415,0.005,0.275,0.065,0.32517456278834844,0.5025767455217722,0.9499999999999993,0.795,0,roles_only,0.95,gradual,9
0.46835363107495276,0.33,0.21,0.46,0.0,0.265,0.065,0.32376166379892163,0.4768957617886812,0.9499999999999993,0.785,0,roles_only,0.95,gradual,10
0.4561881118154146,0.375,0.235,0.39,0.005,0.27,0.1,0.31652811099537514,0.4764296297246704,0.9499999999999993,0.75,0,roles_only,0.95,gradual,11
0.4490523482463162,0.395,0.19,0.415,0.01,0.295,0.09,0.30447086007823526,0.4589075072267649,0.9499999999999993,0.76,0,roles_only,0.95,gradual,12
0.4509896649441157,0.4,0.215,0.385,0.005,0.295,0.1,0.3136931058972177,0.4658176267868636,0.9499999999999993,0.705,0,roles_only,0.95,gradual,13
0.45178546975899975,0.415,0.19,0.395,0.01,0.33,0.075,0.31625737996286163,0.4988871885936394,0.9499999999999993,0.81,0,roles_only,0.95,gradual,14
0.45181035148463095,0.395,0.21,0.395,0.01,0.29,0.095,0.31277083516037213,0.47988135124771686,0.9499999999999993,0.745,0,roles_only,0.95,gradual,15
0.4614320221327701,0.335,0.205,0.46,0.01,0.25,0.075,0.31578308735728033,0.4713458597557823,0.9499999999999993,0.75,0,roles_only,0.95,gradual,16
0.4555395938304541,0.35,0.22,0.43,0.0,0.245,0.105,0.3157649510249827,0.47897634017761265,0.9499999999999993,0.795,0,roles_only,0.95,gradual,17
0.4473579350764247,0.425,0.215,0.36,0.005,0.315,0.105,0.30291424790379834,0.4577883881051099,0.9499999999999993,0.78,0,roles_only,0.95,gradual,18
0.4527356539485298,0.425,0.215,0.36,0.005,0.37,0.05,0.3131530953564189,0.48463149615713264,0.9499999999999993,0.75,0,roles_only,0.95,gradual,19
0.47045425121063905,0.35,0.275,0.375,0.0,0.31,0.04,0.32847527428194134,0.4932447934881577,0.9499999999999993,0.82,0,roles_only,0.95,gradual,20
0.46570661763078164,0.36,0.22,0.42,0.0,0.3,0.06,0.33009969667684963,0.49016323878232676,0.9499999999999993,0.765,0,roles_only,0.95,gradual,21
0.45123043948061053,0.42,0.245,0.335,0.0,0.335,0.085,0.3133335476601376,0.4858964296090027,0.9499999999999993,0.785,0,roles_only,0.95,gradual,22
0.4337426237145593,0.47,0.17,0.36,0.005,0.335,0.13,0.28727010944934556,0.4279765661697357,0.9499999999999993,0.73,0,roles_only,0.95,gradual,23
0.4433624424837721,0.415,0.205,0.38,0.01,0.32,0.085,0.29730743479348926,0.45993282047202116,0.9499999999999993,0.735,0,roles_only,0.95,gradual,24
0.44362561862752015,0.435,0.2,0.365,0.01,0.33,0.095,0.31196335980350176,0.47633526915453167,0.9499999999999993,0.74,0,roles_only,0.95,gradual,25
0.44982915146365643,0.445,0.19,0.365,0.0,0.365,0.08,0.30735617108001995,0.46751350710385425,0.9499999999999993,0.755,0,roles_only,0.95,gradual,26
0.44241694433254,0.435,0.18,0.385,0.0,0.32,0.115,0.3084038382135035,0.4677916514059258,0.9499999999999993,0.72,0,roles_only,0.95,gradual,27
0.44512337668034974,0.42,0.16,0.42,0.0,0.325,0.095,0.3102781683926797,0.48898794002186563,0.9499999999999993,0.77,0,roles_only,0.95,gradual,28
0.45176950640465824,0.42,0.2,0.38,0.005,0.345,0.07,0.3136539092913816,0.4745967900727807,0.9499999999999993,0.745,0,roles_only,0.95,gradual,29
0.46194761878333795,0.41,0.24,0.35,0.005,0.345,0.06,0.32426362381205975,0.475993612045028,0.9499999999999993,0.745,0,roles_only,0.95,gradual,30
0.4582554216643787,0.375,0.21,0.415,0.0,0.285,0.09,0.31528602748353807,0.4712851084848852,0.9499999999999993,0.72,0,roles_only,0.95,gradual,31
0.46676477225372004,0.365,0.24,0.395,0.005,0.285,0.075,0.3303461789874457,0.482710133985512,0.9499999999999993,0.755,0,roles_only,0.95,gradual,32
0.4584720639355905,0.365,0.215,0.42,0.0,0.265,0.1,0.3151300237271553,0.4716863857751229,0.9499999999999993,0.75,0,roles_only,0.95,gradual,33
0.4497381981190011,0.38,0.2,0.42,0.01,0.285,0.085,0.304941578053146,0.47234153789849026,0.9499999999999993,0.785,0,roles_only,0.95,gradual,34
0.4489784534418007,0.41,0.23,0.36,0.0,0.32,0.09,0.3092398055782633,0.4785209307150151,0.9499999999999993,0.74,0,roles_only,0.95,gradual,35
0.45689038466897897,0.415,0.235,0.35,0.005,0.33,0.08,0.317580403965912,0.4764366859764284,0.9499999999999993,0.775,0,roles_only,0.95,gradual,36
0.4701096231204129,0.34,0.275,0.385,0.01,0.265,0.065,0.332927517370088,0.49870553337510165,0.9499999999999993,0.79,0,roles_only,0.95,gradual,37
0.4546530284236131,0.39,0.21,0.4,0.005,0.295,0.09,0.31439581696155805,0.48094701185443,0.9499999999999993,0.755,0,roles_only,0.95,gradual,38
0.46114073104051023,0.35,0.225,0.425,0.005,0.285,0.06,0.3209968932159741,0.4782348768104558,0.9499999999999993,0.82,0,roles_only,0.95,gradual,39
0.45872505065634056,0.365,0.22,0.415,0.01,0.28,0.075,0.3229502432199608,0.49482858096395205,0.9499999999999993,0.77,0,roles_only,0.95,gradual,40
0.44812662036797346,0.38,0.195,0.425,0.015,0.25,0.115,0.31086120158703534,0.46853616030483747,0.9499999999999993,0.755,0,roles_only,0.95,gradual,41
0.44609320464199675,0.405,0.2,0.395,0.0,0.33,0.075,0.3057267422174767,0.4627149559148447,0.9499999999999993,0.73,0,roles_only,0.95,gradual,42
0.46590230459458326,0.35,0.215,0.435,0.0,0.275,0.075,0.323764223177172,0.4847363308067192,0.9499999999999993,0.795,0,roles_only,0.95,gradual,43
0.4573742334703198,0.38,0.195,0.425,0.0,0.31,0.07,0.32024027292411716,0.48538830036601366,0.9499999999999993,0.785,0,roles_only,0.95,gradual,44
0.45920034815510263,0.375,0.21,0.415,0.0,0.31,0.065,0.3200999643008394,0.47348082565029886,0.9499999999999993,0.765,0,roles_only,0.95,gradual,45
0.45728600019193444,0.4,0.24,0.36,0.005,0.29,0.105,0.3198898397029791,0.48684360263231113,0.9499999999999993,0.775,0,roles_only,0.95,gradual,46
0.44750895043142686,0.36,0.165,0.475,0.005,0.265,0.09,0.30102193577791597,0.4502333836862709,0.9499999999999993,0.79,0,roles_only,0.95,gradual,47
0.46481494774825194,0.35,0.185,0.465,0.0,0.29,0.06,0.3219032473645199,0.47735845920234,0.9499999999999993,0.795,0,roles_only,0.95,gradual,48
0.44607479587335136,0.405,0.19,0.405,0.005,0.295,0.105,0.3103313694955643,0.46270277108562957,0.9499999999999993,0.71,0,roles_only,0.95,gradual,49
0.4511648557011905,0.38,0.185,0.435,0.005,0.32,0.055,0.30923018186370327,0.4827822158978097,0.9499999999999993,0.76,0,roles_only,0.95,gradual,50
0.4746338571006963,0.285,0.29,0.425,0.0,0.19,0.095,0.33344292668360226,0.4879278549139609,0.9499999999999993,0.755,0,roles_only,0.95,gradual,51
0.4713513895550986,0.35,0.28,0.37,0.0,0.27,0.08,0.3278332064637449,0.4974651857706064,0.9499999999999993,0.795,0,roles_only,0.95,gradual,52
0.4509316262061688,0.42,0.185,0.395,0.0,0.34,0.08,0.3100642223993118,0.4632044889458836,0.9499999999999993,0.785,0,roles_only,0.95,gradual,53
0.44988887842995906,0.425,0.2,0.375,0.005,0.32,0.1,0.31396316982589595,0.48911176779296184,0.9499999999999993,0.765,0,roles_only,0.95,gradual,54
0.468374880968816,0.345,0.245,0.41,0.005,0.25,0.09,0.3356657149483852,0.502968018969127,0.9499999999999993,0.75,0,roles_only,0.95,gradual,55
0.46571744402546444,0.355,0.24,0.405,0.015,0.28,0.06,0.3286672732855482,0.4880565805229162,0.9499999999999993,0.77,0,roles_only,0.95,gradual,56
0.44867455512390486,0.445,0.2,0.355,0.005,0.35,0.09,0.3114696624011002,0.4827259836812054,0.9499999999999993,0.785,0,roles_only,0.95,gradual,57
0.4518542279969745,0.38,0.185,0.435,0.0,0.315,0.065,0.3081239168537768,0.4581831678923841,0.9499999999999993,0.81,0,roles_only,0.95,gradual,58
0.44162058716279395,0.42,0.16,0.42,0.0,0.305,0.115,0.3002710753579207,0.47267502228001035,0.9499999999999993,0.75,0,roles_only,0.95,gradual,59
0.47359797048573865,0.315,0.275,0.41,0.0,0.255,0.06,0.3334063529761342,0.4877940978352444,0.9499999999999993,0.81,0,roles_only,0.95,gradual,60
0.46051577794081366,0.335,0.22,0.445,0.005,0.255,0.075,0.3183967897827414,0.4774904765779063,0.9499999999999993,0.775,0,roles_only,0.95,gradual,61
0.4438301995394831,0.41,0.165,0.425,0.0,0.32,0.09,0.3000215111054261,0.4579316432642863,0.9499999999999993,0.765,0,roles_only,0.95,gradual,62
0.481746536645079,0.325,0.27,0.405,0.0,0.27,0.055,0.3421648149370813,0.4884391157979331,0.9499999999999993,0.775,0,roles_only,0.95,gradual,63
0.4462329579890931,0.4,0.165,0.435,0.02,0.305,0.075,0.30711062013922785,0.46858768398639145,0.9499999999999993,0.765,0,roles_only,0.95,gradual,64
0.45315606919646984,0.35,0.195,0.455,0.005,0.275,0.07,0.31771448342288117,0.47973522805964636,0.9499999999999993,0.795,0,roles_only,0.95,gradual,65
0.45850962556242253,0.35,0.17,0.48,0.0,0.295,0.055,0.31503858326872475,0.48136081121213836,0.9499999999999993,0.83,0,roles_only,0.95,gradual,66
0.46100256080154867,0.375,0.205,0.42,0.0,0.285,0.09,0.3218042788025376,0.4798197019671379,0.9499999999999993,0.76,0,roles_only,0.95,gradual,67
0.4582787966016861,0.36,0.205,0.435,0.0,0.3,0.06,0.322859291762843,0.4910847828685327,0.9499999999999993,0.805,0,roles_only,0.95,gradual,68
0.4509690496851547,0.395,0.2,0.405,0.0,0.315,0.08,0.30604198139692435,0.4620926165748645,0.9499999999999993,0.745,0,roles_only,0.95,gradual,69
0.4552438577547237,0.375,0.235,0.39,0.005,0.275,0.095,0.3075418253879186,0.44690478451542065,0.9499999999999993,0.78,0,roles_only,0.95,gradual,70
0.46208717647915504,0.355,0.25,0.395,0.0,0.25,0.105,0.32608503826609114,0.47290819253780164,0.9499999999999993,0.755,0,roles_only,0.95,gradual,71
0.4635012702082137,0.36,0.265,0.375,0.005,0.27,0.085,0.3306383459735467,0.4943767609325021,0.9499999999999993,0.785,0,roles_only,0.95,gradual,72
0.4522343560077131,0.385,0.165,0.45,0.01,0.33,0.045,0.3143653905767871,0.4835401025566053,0.9499999999999993,0.77,0,roles_only,0.95,gradual,73
0.45703617450520745,0.375,0.195,0.43,0.005,0.29,0.08,0.30978889477254795,0.4691597499339151,0.9499999999999993,0.795,0,roles_only,0.95,gradual,74
0.46005782023304337,0.395,0.245,0.36,0.0,0.325,0.07,0.32610161202427074,0.5053647552693458,0.9499999999999993,0.775,0,roles_only,0.95,gradual,75
0.45214914064155215,0.365,0.2,0.435,0.005,0.24,0.12,0.31355939779940456,0.48892061463388503,0.9499999999999993,0.775,0,roles_only,0.95,gradual,76
0.445191013499898,0.415,0.195,0.39,0.005,0.32,0.09,0.3083733012807328,0.4655364940252225,0.9499999999999993,0.76,0,roles_only,0.95,gradual,77
0.4478399974583088,0.41,0.2,0.39,0.0,0.3,0.11,0.3085265448024224,0.46512516532184633,0.9499999999999993,0.775,0,roles_only,0.95,gradual,78
0.46368809090983953,0.35,0.27,0.38,0.005,0.265,0.08,0.31693642049261755,0.4689027503262646,0.9499999999999993,0.785,0,roles_only,0.95,gradual,79
0.4548452749213902,0.39,0.2,0.41,0.0,0.315,0.075,0.31127589433475766,0.45917309598859,0.9499999999999993,0.77,0,roles_only,0.95,gradual,80
0.45788277936621663,0.385,0.24,0.375,0.01,0.295,0.08,0.3196189666294867,0.4765336957910641,0.9499999999999993,0.755,0,roles_only,0.95,gradual,81
0.455618591358199,0.425,0.23,0.345,0.005,0.32,0.1,0.3184157635561272,0.477810834875848,0.9499999999999993,0.745,0,roles_only,0.95,gradual,82
0.4598502223163143,0.375,0.19,0.435,0.005,0.28,0.09,0.32376467173747175,0.4938759644875603,0.9499999999999993,0.765,0,roles_only,0.95,gradual,83
0.45833906351134573,0.365,0.215,0.42,0.005,0.255,0.105,0.31777293741043755,0.477744213358666,0.9499999999999993,0.805,0,roles_only,0.95,gradual,84
0.45152362996240725,0.38,0.215,0.405,0.0,0.28,0.1,0.3079201690019321,0.4567125738615534,0.9499999999999993,0.77,0,roles_only,0.95,gradual,85
0.4685843250312319,0.31,0.23,0.46,0.0,0.245,0.065,0.32877399678889474,0.4987634820798324,0.9499999999999993,0.805,0,roles_only,0.95,gradual,86
0.451505737837625,0.42,0.175,0.405,0.005,0.34,0.075,0.31600551173805913,0.48244645030426375,0.9499999999999993,0.73,0,roles_only,0.95,gradual,87
0.4463685603512154,0.405,0.165,0.43,0.015,0.305,0.085,0.3034403313594192,0.4543811198824666,0.9499999999999993,0.765,0,roles_only,0.95,gradual,88
0.4474789548047069,0.44,0.175,0.385,0.0,0.335,0.105,0.3038615545572255,0.45510812069968265,0.9499999999999993,0.755,0,roles_only,0.95,gradual,89
0.4560047464707415,0.385,0.235,0.38,0.005,0.285,0.095,0.31453687490972193,0.4839727256732019,0.9499999999999993,0.775,0,roles_only,0.95,gradual,90
0.4608720963380046,0.365,0.215,0.42,0.0,0.305,0.06,0.32452029788959164,0.4987708523868304,0.9499999999999993,0.79,0,roles_only,0.95,gradual,91
0.4594854311580264,0.36,0.215,0.425,0.0,0.27,0.09,0.3188895914426048,0.485557133007333,0.9499999999999993,0.765,0,roles_only,0.95,gradual,92
0.45060987819194664,0.4,0.205,0.395,0.005,0.3,0.095,0.3093442784835346,0.4696552078941604,0.9499999999999993,0.775,0,roles_only,0.95,gradual,93
0.43814340758192244,0.45,0.15,0.4,0.005,0.355,0.09,0.29076812944606906,0.44432923711964045,0.9499999999999993,0.715,0,roles_only,0.95,gradual,94
0.459267431108415,0.37,0.22,0.41,0.0,0.295,0.075,0.3144296262788434,0.4721987426845871,0.9499999999999993,0.79,0,roles_only,0.95,gradual,95
0.4379495732514117,0.455,0.165,0.38,0.0,0.35,0.105,0.2943469656905415,0.4595875350542006,0.9499999999999993,0.745,0,roles_only,0.95,gradual,96
0.4568679776312884,0.39,0.2,0.41,0.005,0.3,0.085,0.3125691469029492,0.4606654789838371,0.9499999999999993,0.815,0,roles_only,0.95,gradual,97
0.4469592563521249,0.41,0.175,0.415,0.015,0.295,0.1,0.3093518663561488,0.4805748931664378,0.9499999999999993,0.79,0,roles_only,0.95,gradual,98
0.4573448261876543,0.395,0.205,0.4,0.0,0.29,0.105,0.3083730942861814,0.4541886721633749,0.9499999999999993,0.765,0,roles_only,0.95,gradual,99
0.4036717865775591,0.555,0.105,0.34,0.005,0.37,0.18,0.2634752136490598,0.4758028435159599,0.9499999999999993,0.65,0,fairness_only,0.95,gradual,0
0.4191791757984607,0.495,0.145,0.36,0.005,0.32,0.17,0.29751610794427363,0.5513953302574998,0.9499999999999993,0.675,0,fairness_only,0.95,gradual,1
0.39988177349334647,0.58,0.135,0.285,0.025,0.375,0.18,0.2642561399104408,0.4732195494791735,0.9499999999999993,0.63,0,fairness_only,0.95,gradual,2
0.4041774340170439,0.57,0.105,0.325,0.01,0.39,0.17,0.2762872229403756,0.4927071383874548,0.9499999999999993,0.675,0,fairness_only,0.95,gradual,3
0.40906404234383414,0.605,0.13,0.265,0.005,0.45,0.15,0.2772426890488963,0.49612913179525137,0.9499999999999993,0.675,0,fairness_only,0.95,gradual,4
0.4088186765889996,0.53,0.12,0.35,0.005,0.355,0.17,0.2804087500155276,0.49857825084055546,0.9499999999999993,0.675,0,fairness_only,0.95,gradual,5
0.41352311156730026,0.54,0.14,0.32,0.01,0.38,0.15,0.2819015870573161,0.5059369749963362,0.9499999999999993,0.63,0,fairness_only,0.95,gradual,6
0.3950296105317669,0.605,0.085,0.31,0.015,0.41,0.18,0.2679264585558816,0.4884434264528559,0.9499999999999993,0.625,0,fairness_only,0.95,gradual,7
0.39912857142440006,0.575,0.115,0.31,0.005,0.37,0.2,0.2651397075311452,0.48738428732931616,0.9499999999999993,0.66,0,fairness_only,0.95,gradual,8
0.41113492163037607,0.52,0.12,0.36,0.015,0.345,0.16,0.2829997568945751,0.5244228668234859,0.9499999999999993,0.69,0,fairness_only,0.95,gradual,9
0.41927524920444526,0.465,0.095,0.44,0.005,0.295,0.165,0.28231782117915794,0.49912544135340725,0.9499999999999993,0.715,0,fairness_only,0.95,gradual,10
0.40569990067961825,0.57,0.135,0.295,0.02,0.365,0.185,0.27546670264400164,0.49849722493947096,0.9499999999999993,0.66,0,fairness_only,0.95,gradual,11
0.3990762791592968,0.565,0.085,0.35,0.02,0.37,0.175,0.26303926672483396,0.4816929259084732,0.9499999999999993,0.625,0,fairness_only,0.95,gradual,12
0.4013180423504688,0.545,0.11,0.345,0.01,0.32,0.215,0.27241776385871025,0.4876477774387037,0.9499999999999993,0.6,0,fairness_only,0.95,gradual,13
0.402255815413426,0.545,0.07,0.385,0.02,0.385,0.14,0.27447764927092344,0.5197258555579828,0.9499999999999993,0.655,0,fairness_only,0.95,gradual,14
0.4013870273079339,0.585,0.115,0.3,0.025,0.365,0.195,0.27032900960680023,0.5011588709058877,0.9499999999999993,0.615,0,fairness_only,0.95,gradual,15
0.41205362278596025,0.515,0.12,0.365,0.015,0.32,0.18,0.2751850420599686,0.49436103710368345,0.9499999999999993,0.7,0,fairness_only,0.95,gradual,16
0.40676831500991173,0.525,0.08,0.395,0.015,0.335,0.175,0.27447822220960705,0.5009657854152499,0.9499999999999993,0.695,0,fairness_only,0.95,gradual,17
0.39788836178130366,0.585,0.105,0.31,0.015,0.39,0.18,0.2617972479888318,0.4799232111932172,0.9499999999999993,0.65,0,fairness_only,0.95,gradual,18
0.3984181248201071,0.635,0.095,0.27,0.015,0.425,0.195,0.2690301868866208,0.505809308537566,0.9499999999999993,0.635,0,fairness_only,0.95,gradual,19
0.41954438761455604,0.535,0.145,0.32,0.005,0.42,0.11,0.28665791701861837,0.5153250398256352,0.9499999999999993,0.7,0,fairness_only,0.95,gradual,20
0.41450821697132084,0.535,0.12,0.345,0.015,0.355,0.165,0.2876382863341014,0.5117862463788496,0.9499999999999993,0.655,0,fairness_only,0.95,gradual,21
0.40064715829068037,0.605,0.12,0.275,0.01,0.42,0.175,0.27120828127654906,0.5082247567496218,0.9499999999999993,0.655,0,fairness_only,0.95,gradual,22
0.3851358393228567,0.615,0.08,0.305,0.01,0.375,0.23,0.2466941164845574,0.4503003607779527,0.9499999999999993,0.585,0,fairness_only,0.95,gradual,23
0.3905219100896503,0.65,0.11,0.24,0.01,0.4,0.24,0.2554706536602453,0.4824987647698963,0.9499999999999993,0.615,0,fairness_only,0.95,gradual,24
0.39488174446103463,0.595,0.085,0.32,0.02,0.37,0.205,0.2706349055311842,0.4982915751199246,0.9499999999999993,0.63,0,fairness_only,0.95,gradual,25
0.3968775885107989,0.61,0.125,0.265,0.015,0.395,0.2,0.26410582850711234,0.48865032727971225,0.9499999999999993,0.62,0,fairness_only,0.95,gradual,26
0.3934031420682292,0.585,0.085,0.33,0.005,0.345,0.235,0.2669048030318277,0.49007529283472495,0.9499999999999993,0.615,0,fairness_only,0.95,gradual,27
0.39459595709978834,0.565,0.08,0.355,0.01,0.355,0.2,0.26901902719618326,0.510265927192027,0.9499999999999993,0.665,0,fairness_only,0.95,gradual,28
0.40170251876971774,0.59,0.115,0.295,0.015,0.385,0.19,0.2710967115101428,0.49650417375040135,0.9499999999999993,0.595,0,fairness_only,0.95,gradual,29
0.4134474144318434,0.545,0.13,0.325,0.005,0.355,0.185,0.2830541244110584,0.49825327803894703,0.9499999999999993,0.67,0,fairness_only,0.95,gradual,30
0.4083882334843672,0.55,0.14,0.31,0.0,0.345,0.205,0.2731283931192871,0.49386139659063183,0.9499999999999993,0.65,0,fairness_only,0.95,gradual,31
0.4161479066823945,0.505,0.155,0.34,0.005,0.32,0.18,0.28822858482310176,0.5040356859942866,0.9499999999999993,0.715,0,fairness_only,0.95,gradual,32
0.40869752815576305,0.535,0.115,0.35,0.01,0.335,0.19,0.27333308636655246,0.4932222873048382,0.9499999999999993,0.67,0,fairness_only,0.95,gradual,33
0.398614020854866,0.58,0.1,0.32,0.015,0.4,0.165,0.2635281145298887,0.49444137648174274,0.9499999999999993,0.665,0,fairness_only,0.95,gradual,34
0.39976165219398724,0.55,0.11,0.34,0.0,0.31,0.24,0.26763079161653713,0.5010642600841895,0.9499999999999993,0.62,0,fairness_only,0.95,gradual,35
0.4084564665986288,0.54,0.135,0.325,0.015,0.36,0.165,0.2765332506432327,0.49876420753340367,0.9499999999999993,0.66,0,fairness_only,0.95,gradual,36
0.4208320156652467,0.5,0.14,0.36,0.01,0.325,0.165,0.2916261564598297,0.5209783144806202,0.9499999999999993,0.71,0,fairness_only,0.95,gradual,37
0.40551523875794243,0.57,0.105,0.325,0.015,0.385,0.17,0.27320274702918007,0.5024085097230666,0.9499999999999993,0.64,0,fairness_only,0.95,gradual,38
0.41097956903617106,0.55,0.13,0.32,0.01,0.41,0.13,0.2794951932211696,0.5001441858337643,0.9499999999999993,0.68,0,fairness_only,0.95,gradual,39
0.407630955833837,0.54,0.125,0.335,0.015,0.355,0.17,0.2812247744571883,0.5171962169895017,0.9499999999999993,0.655,0,fairness_only,0.95,gradual,40
0.39685203447747697,0.575,0.105,0.32,0.025,0.36,0.19,0.26955230621572374,0.49016337243335273,0.9499999999999993,0.655,0,fairness_only,0.95,gradual,41
0.3953293001046054,0.575,0.08,0.345,0.015,0.365,0.195,0.26358519282251,0.48425498587869414,0.9499999999999993,0.62,0,fairness_only,0.95,gradual,42
0.41561894979380093,0.545,0.135,0.32,0.01,0.385,0.15,0.28202124532494166,0.5071392025183319,0.9499999999999993,0.695,0,fairness_only,0.95,gradual,43
0.40746938048639736,0.545,0.105,0.35,0.005,0.37,0.17,0.2782293633306403,0.5075476151718283,0.9499999999999993,0.67,0,fairness_only,0.95,gradual,44
0.40831357886446823,0.56,0.12,0.32,0.015,0.375,0.17,0.27786874017944285,0.4955800014509735,0.9499999999999993,0.66,0,fairness_only,0.95,gradual,45
0.408078952122234,0.54,0.145,0.315,0.005,0.355,0.18,0.2793298520073759,0.509750093408829,0.9499999999999993,0.64,0,fairness_only,0.95,gradual,46
0.3972870136944722,0.56,0.06,0.38,0.015,0.36,0.185,0.25909645688490485,0.4720791542885561,0.9499999999999993,0.675,0,fairness_only,0.95,gradual,47
0.4151907619334039,0.51,0.1,0.39,0.005,0.365,0.14,0.2803999305144692,0.5001192646387878,0.9499999999999993,0.68,0,fairness_only,0.95,gradual,48
0.3981085281612615,0.54,0.09,0.37,0.01,0.285,0.245,0.2699406839935512,0.48482742800997447,0.9499999999999993,0.61,0,fairness_only,0.95,gradual,49
0.4001774352725426,0.56,0.08,0.36,0.015,0.365,0.18,0.2677944619843495,0.5049923591602234,0.9499999999999993,0.635,0,fairness_only,0.95,gradual,50
0.42311673401190836,0.485,0.13,0.385,0.02,0.305,0.16,0.29132965493406204,0.5106850786643276,0.9499999999999993,0.71,0,fairness_only,0.95,gradual,51
0.4219109379665391,0.5,0.15,0.35,0.005,0.345,0.15,0.2871578592932423,0.5200659086327483,0.9499999999999993,0.71,0,fairness_only,0.95,gradual,52
0.4008093381314079,0.59,0.11,0.3,0.01,0.42,0.16,0.2677818275355523,0.48524338759162816,0.9499999999999993,0.64,0,fairness_only,0.95,gradual,53
0.40079678745214947,0.585,0.105,0.31,0.015,0.4,0.17,0.27284004317080635,0.5111065037854011,0.9499999999999993,0.63,0,fairness_only,0.95,gradual,54
0.41832191923289747,0.5,0.165,0.335,0.005,0.325,0.17,0.29346558109505805,0.524697554515611,0.9499999999999993,0.685,0,fairness_only,0.95,gradual,55
0.4146256477892398,0.545,0.135,0.32,0.02,0.365,0.16,0.2858727329581154,0.5096274690295239,0.9499999999999993,0.685,0,fairness_only,0.95,gradual,56
0.39884134359577045,0.6,0.1,0.3,0.015,0.425,0.16,0.26963913066944917,0.5044742118377411,0.9499999999999993,0.605,0,fairness_only,0.95,gradual,57
0.39923978212095695,0.61,0.07,0.32,0.0,0.445,0.165,0.26584160084814573,0.4802559514417071,0.9499999999999993,0.655,0,fairness_only,0.95,gradual,58
0.39115561412892547,0.645,0.105,0.25,0.015,0.425,0.205,0.2586198430449123,0.4944926545807625,0.9499999999999993,0.635,0,fairness_only,0.95,gradual,59
0.4244847763826627,0.465,0.12,0.415,0.015,0.32,0.13,0.2919335184979543,0.5096077417840053,0.9499999999999993,0.7,0,fairness_only,0.95,gradual,60
0.4106678898383154,0.55,0.11,0.34,0.01,0.395,0.145,0.2768581580092937,0.4994866165751396,0.9499999999999993,0.68,0,fairness_only,0.95,gradual,61
0.39275878442931644,0.635,0.075,0.29,0.0,0.44,0.195,0.2578319210383145,0.4802732535104688,0.9499999999999993,0.645,0,fairness_only,0.95,gradual,62
0.43184401387291105,0.45,0.17,0.38,0.0,0.29,0.16,0.30031271678943794,0.5103391547340458,0.9499999999999993,0.715,0,fairness_only,0.95,gradual,63
0.3958746601396804,0.56,0.09,0.35,0.02,0.36,0.18,0.26588373256991144,0.49033119231027206,0.9499999999999993,0.615,0,fairness_only,0.95,gradual,64
0.400136072055982,0.625,0.095,0.28,0.01,0.435,0.18,0.27460789135095,0.501374852474556,0.9499999999999993,0.69,0,fairness_only,0.95,gradual,65
0.4061031341908327,0.575,0.085,0.34,0.005,0.44,0.13,0.27271206051013236,0.5036516802832378,0.9499999999999993,0.675,0,fairness_only,0.95,gradual,66
0.4113603337424213,0.54,0.12,0.34,0.005,0.355,0.18,0.28034830637231367,0.5014361877038195,0.9499999999999993,0.665,0,fairness_only,0.95,gradual,67
0.40777477002656815,0.535,0.1,0.365,0.0,0.38,0.155,0.28086806689386246,0.5131191892674377,0.9499999999999993,0.7,0,fairness_only,0.95,gradual,68
0.4000588869800052,0.61,0.1,0.29,0.0,0.375,0.235,0.26369993881239695,0.48386030593165785,0.9499999999999993,0.635,0,fairness_only,0.95,gradual,69
0.40436073048425486,0.545,0.105,0.35,0.01,0.36,0.175,0.26643339131536353,0.4678867993585742,0.9499999999999993,0.64,0,fairness_only,0.95,gradual,70
0.41154095048945194,0.54,0.14,0.32,0.02,0.33,0.19,0.28468989846704096,0.4945030102719137,0.9499999999999993,0.685,0,fairness_only,0.95,gradual,71
0.41591459553587024,0.515,0.115,0.37,0.015,0.345,0.155,0.2896852410790216,0.5163964612034513,0.9499999999999993,0.675,0,fairness_only,0.95,gradual,72
0.40221654541599605,0.57,0.1,0.33,0.01,0.37,0.19,0.27253960921760123,0.5059402280431681,0.9499999999999993,0.645,0,fairness_only,0.95,gradual,73
0.406150571084801,0.545,0.075,0.38,0.015,0.37,0.16,0.2668545228316581,0.4905223744790473,0.9499999999999993,0.66,0,fairness_only,0.95,gradual,74
0.41243945262891446,0.515,0.145,0.34,0.01,0.36,0.145,0.2843337856117552,0.5284611561964533,0.9499999999999993,0.66,0,fairness_only,0.95,gradual,75
0.4008680334928945,0.555,0.105,0.34,0.01,0.365,0.18,0.27217829925738035,0.5105207888281891,0.9499999999999993,0.67,0,fairness_only,0.95,gradual,76
