meaning_index,sink_index,productive_frac,beautiful_one_frac,aggressor_frac,withdrawn_frac,collapsed_frac,birth_intention,social_trust,post_labor_current,band_occupancy,sink_collapsed,ratio,economic_weight,virtual_weight,scenario,post_labor,run_id
0.4260295080152149,0.5,0.145,0.355,0.005,0.38,0.115,0.26945826545573703,0.4950361082040291,0.95,0.69,0,5:1,0.75,0.15,virtual_only,0.95,24
0.40631972817801343,0.55,0.09,0.36,0.01,0.365,0.175,0.24324824375407203,0.45437022310635816,0.95,0.68,0,5:1,0.75,0.15,virtual_only,0.95,25
0.43936918018343213,0.405,0.19,0.405,0.005,0.27,0.13,0.2703641782556302,0.4811444326435648,0.95,0.755,0,5:1,0.75,0.15,virtual_only,0.95,26
0.4253024528081098,0.5,0.115,0.385,0.005,0.405,0.09,0.2665045723031324,0.4781086008928501,0.95,0.76,0,5:1,0.75,0.15,virtual_only,0.95,27
0.4210787789620048,0.505,0.095,0.4,0.005,0.42,0.08,0.2578894710028685,0.47776389306902217,0.95,0.7,0,5:1,0.75,0.15,virtual_only,0.95,28
0.4198164364003773,0.495,0.13,0.375,0.005,0.35,0.14,0.2605708646725827,0.473530686954526,0.95,0.69,0,5:1,0.75,0.15,virtual_only,0.95,29
0.42724687758894087,0.55,0.155,0.295,0.005,0.4,0.145,0.2703444584346294,0.500793406224142,0.95,0.72,0,5:1,0.75,0.15,virtual_only,0.95,30
0.41990785461750846,0.48,0.145,0.375,0.005,0.335,0.14,0.2516086391021953,0.46279457606137664,0.95,0.715,0,5:1,0.75,0.15,virtual_only,0.95,31
0.41294177298687373,0.555,0.12,0.325,0.005,0.415,0.135,0.2468605968638527,0.4662169400127169,0.95,0.685,0,5:1,0.75,0.15,virtual_only,0.95,32
0.4043421972968754,0.57,0.105,0.325,0.01,0.37,0.19,0.2399467908174065,0.45727281674186615,0.95,0.63,0,5:1,0.75,0.15,virtual_only,0.95,33
0.4230631682806543,0.49,0.13,0.38,0.005,0.38,0.105,0.26664159188330566,0.5028809486215666,0.95,0.695,0,5:1,0.75,0.15,virtual_only,0.95,34
0.4249233149370991,0.49,0.14,0.37,0.01,0.35,0.13,0.26898204920536206,0.4968877684245335,0.95,0.7,0,5:1,0.75,0.15,virtual_only,0.95,35
0.42640219415014013,0.47,0.14,0.39,0.015,0.34,0.115,0.2675729465726724,0.4874054726996089,0.95,0.715,0,5:1,0.75,0.15,virtual_only,0.95,36
0.4220936656322153,0.51,0.12,0.37,0.0,0.375,0.135,0.2614859692824093,0.49081730652360195,0.95,0.705,0,5:1,0.75,0.15,virtual_only,0.95,37
0.4406008023780785,0.395,0.155,0.45,0.005,0.29,0.1,0.2827335585632925,0.5031263728271199,0.95,0.77,0,5:1,0.75,0.15,virtual_only,0.95,38
0.4226691643843534,0.47,0.125,0.405,0.005,0.35,0.115,0.256839997616005,0.4790621092169974,0.95,0.72,0,5:1,0.75,0.15,virtual_only,0.95,39
0.4301261458843663,0.46,0.15,0.39,0.0,0.33,0.13,0.27094873314945345,0.49643375722870514,0.95,0.71,0,5:1,0.75,0.15,virtual_only,0.95,40
0.42182440322355724,0.485,0.13,0.385,0.005,0.325,0.155,0.25315644694813566,0.46911822209610604,0.95,0.69,0,5:1,0.75,0.15,virtual_only,0.95,41
0.42639497089299594,0.53,0.115,0.355,0.0,0.41,0.12,0.2589988571791124,0.47141019651477306,0.95,0.73,0,5:1,0.75,0.15,virtual_only,0.95,42
0.4126883202118248,0.545,0.13,0.325,0.005,0.39,0.15,0.2520577566698451,0.4737023406181834,0.95,0.655,0,5:1,0.75,0.15,virtual_only,0.95,43
0.440942244772793,0.425,0.16,0.415,0.01,0.29,0.125,0.2881370185237656,0.5135235798113017,0.95,0.75,0,5:1,0.75,0.15,virtual_only,0.95,44
0.41530369894287517,0.47,0.115,0.415,0.015,0.315,0.14,0.2547394570425327,0.4683623452277396,0.95,0.695,0,5:1,0.75,0.15,virtual_only,0.95,45
0.4298235560738764,0.51,0.125,0.365,0.0,0.415,0.095,0.2665577729821823,0.4780547348186602,0.95,0.755,0,5:1,0.75,0.15,virtual_only,0.95,46
0.43150657051736774,0.465,0.18,0.355,0.01,0.31,0.145,0.2686619751461429,0.4936889444101766,0.95,0.72,0,5:1,0.75,0.15,virtual_only,0.95,47
0.4331681681327073,0.455,0.145,0.4,0.01,0.335,0.11,0.27230285795236653,0.5068215855060714,0.95,0.755,0,5:1,0.75,0.15,virtual_only,0.95,48
0.4408498972845616,0.42,0.22,0.36,0.005,0.285,0.13,0.2810970389535041,0.48736840636300577,0.95,0.69,0,5:1,0.75,0.15,virtual_only,0.95,49
0.44363654001860264,0.415,0.165,0.42,0.0,0.325,0.09,0.28750512701516767,0.4919872849145067,0.95,0.765,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,0
0.4546462068909057,0.35,0.215,0.435,0.01,0.235,0.105,0.29702932897889434,0.49396986273279125,0.95,0.785,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,1
0.43065994694872656,0.465,0.155,0.38,0.01,0.33,0.125,0.2751939821997382,0.49029157362964754,0.95,0.72,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,2
0.4451964501276497,0.445,0.175,0.38,0.005,0.35,0.09,0.2889440510857025,0.5105669237925154,0.95,0.765,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,3
0.44168367988111756,0.45,0.175,0.375,0.015,0.335,0.1,0.2838456201896804,0.5015044331211825,0.95,0.755,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,4
0.4389557056802936,0.47,0.195,0.335,0.0,0.355,0.115,0.2816396996697656,0.4957692834374396,0.95,0.72,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,5
0.43592268538912904,0.47,0.17,0.36,0.015,0.335,0.12,0.28269275034896707,0.5053939319412097,0.95,0.71,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,6
0.4382969378449883,0.445,0.175,0.38,0.0,0.335,0.11,0.28828445291285676,0.5025628488945365,0.95,0.73,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,7
0.4423732055618464,0.43,0.185,0.385,0.005,0.295,0.13,0.29189638846569294,0.519208664655654,0.95,0.74,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,8
0.43810166420928004,0.435,0.15,0.415,0.0,0.325,0.11,0.2812751618678295,0.487403667432125,0.95,0.745,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,9
0.4331040007136487,0.47,0.145,0.385,0.0,0.34,0.13,0.27758617090605264,0.4879781284144238,0.95,0.725,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,10
0.4476786966700665,0.39,0.18,0.43,0.005,0.265,0.12,0.2928904134718369,0.5102005045458017,0.95,0.765,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,11
0.4569662193894781,0.36,0.185,0.455,0.0,0.275,0.085,0.2966994313440702,0.5242216518613989,0.95,0.775,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,12
0.4419068097919782,0.45,0.19,0.36,0.0,0.35,0.1,0.28766811493182737,0.489236778053826,0.95,0.745,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,13
0.4486512175891877,0.44,0.195,0.365,0.0,0.36,0.08,0.29744633162763345,0.5123742999801644,0.95,0.76,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,14
0.45143909195165577,0.375,0.225,0.4,0.0,0.24,0.135,0.29697759187784745,0.510361050376218,0.95,0.685,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,15
0.4366071470977964,0.435,0.175,0.39,0.015,0.27,0.15,0.2883342791299422,0.5011580180857955,0.95,0.725,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,16
0.44691293706048996,0.415,0.2,0.385,0.0,0.3,0.115,0.2857807883808594,0.5004297567460647,0.95,0.75,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,17
0.45294653507986055,0.405,0.21,0.385,0.005,0.33,0.07,0.2931323846527919,0.4947795059674675,0.95,0.735,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,18
0.4445824595470333,0.39,0.175,0.435,0.0,0.26,0.13,0.2894121887482429,0.4867344063769468,0.95,0.79,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,19
0.4430710176008395,0.43,0.165,0.405,0.005,0.31,0.115,0.28538646733129636,0.507175604797287,0.95,0.73,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,20
0.46475697673215133,0.33,0.265,0.405,0.0,0.24,0.09,0.3148197368220333,0.5252551278736406,0.95,0.805,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,21
0.46139794201795986,0.345,0.2,0.455,0.005,0.265,0.075,0.2966149254046187,0.49935929063818096,0.95,0.79,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,22
0.4453168341907067,0.435,0.22,0.345,0.01,0.305,0.12,0.2856315529559765,0.49848875506317397,0.95,0.715,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,23
0.4466153352012691,0.435,0.195,0.37,0.0,0.35,0.085,0.29392012578243487,0.5118353560639055,0.95,0.745,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,24
0.4273784764903364,0.455,0.115,0.43,0.005,0.32,0.13,0.2675276050976044,0.4718482372499463,0.95,0.73,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,25
0.4577079629426255,0.345,0.23,0.425,0.005,0.245,0.095,0.294071073759754,0.4982758513940588,0.95,0.795,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,26
0.4446865860254505,0.415,0.165,0.42,0.0,0.34,0.075,0.2903201326528056,0.4952579757436719,0.95,0.79,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,27
0.440397821816491,0.45,0.14,0.41,0.0,0.38,0.07,0.2817467479420588,0.4946115861426045,0.95,0.78,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,28
0.4381322844750355,0.45,0.155,0.395,0.005,0.32,0.125,0.28391381997576526,0.4900263905430673,0.95,0.74,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,29
0.4474505275215829,0.405,0.19,0.405,0.005,0.28,0.12,0.29470972915290455,0.5176476470628527,0.95,0.705,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,30
0.4378477726702262,0.425,0.175,0.4,0.005,0.315,0.105,0.27453563605466086,0.47909958667605773,0.95,0.775,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,31
0.4315898492140559,0.495,0.15,0.355,0.005,0.38,0.11,0.26996594303666155,0.48329487830538864,0.95,0.75,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,32
0.42386424142396656,0.495,0.125,0.38,0.005,0.34,0.15,0.2632858266070137,0.4740048154653255,0.95,0.7,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,33
0.44031874705235624,0.435,0.185,0.38,0.005,0.35,0.08,0.28939950383167956,0.5197103302233076,0.95,0.75,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,34
0.4446461858167264,0.39,0.185,0.425,0.01,0.275,0.105,0.2926792607550449,0.5136391721516284,0.95,0.715,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,35
0.4452199463179638,0.385,0.195,0.42,0.01,0.255,0.12,0.2909760304646466,0.5043979353439512,0.95,0.755,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,36
0.43968330409985007,0.43,0.165,0.405,0.0,0.325,0.105,0.2844989760971893,0.5074450333395614,0.95,0.75,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,37
0.45935129673454156,0.345,0.215,0.44,0.005,0.245,0.095,0.3058377436616917,0.520450541747065,0.95,0.79,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,38
0.44189557146350095,0.4,0.16,0.44,0.005,0.325,0.07,0.2808610359896631,0.4965876794362212,0.95,0.765,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,39
0.4483904468324546,0.41,0.18,0.41,0.0,0.3,0.11,0.2941723685097195,0.5126335518523697,0.95,0.745,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,40
0.4408249414600787,0.42,0.16,0.42,0.005,0.29,0.125,0.27663683283450236,0.48606698983529867,0.95,0.73,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,41
0.4467579737402862,0.41,0.165,0.425,0.0,0.325,0.085,0.2830926005970095,0.4882329810194047,0.95,0.78,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,42
0.4324187287784425,0.48,0.17,0.35,0.005,0.355,0.12,0.2757884092299431,0.49090963882743743,0.95,0.725,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,43
0.45957182946183617,0.355,0.235,0.41,0.01,0.235,0.11,0.3117986389150994,0.530518501607877,0.95,0.78,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,44
0.4326483690072256,0.45,0.15,0.4,0.015,0.32,0.115,0.2774260846037561,0.4855974791294798,0.95,0.735,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,45
0.4495509274285969,0.415,0.165,0.42,0.0,0.36,0.055,0.2908381050750772,0.4950950241501376,0.95,0.82,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,46
0.4495895157883868,0.4,0.21,0.39,0.005,0.27,0.125,0.2922379730118808,0.5109291746879167,0.95,0.715,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,47
0.4534575410382054,0.355,0.185,0.46,0.01,0.25,0.095,0.29613162952321714,0.5237951234110821,0.95,0.81,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,48
0.4591089402565938,0.37,0.24,0.39,0.005,0.275,0.09,0.30453968669096687,0.504587141760825,0.95,0.71,0,5:1,0.75,0.15,ubi_plus_virtual,0.95,49
0.33510394720396264,0.765,0.04,0.195,0.03,0.375,0.36,0.19679136038490114,0.42909150337917057,0.95,0.4,1,8:1,0.8,0.1,baseline,0.95,0
0.3241723104975805,0.8,0.035,0.165,0.065,0.365,0.37,0.18362501342801704,0.4170917619555021,0.95,0.39,1,8:1,0.8,0.1,baseline,0.95,1
0.33019478638020117,0.8,0.03,0.17,0.035,0.395,0.37,0.19417703471449357,0.4475668170598847,0.95,0.395,1,8:1,0.8,0.1,baseline,0.95,2
0.32455914578983763,0.8,0.025,0.175,0.025,0.36,0.415,0.18500010384035462,0.4221556154110395,0.95,0.395,1,8:1,0.8,0.1,baseline,0.95,3
0.3252355886863795,0.795,0.015,0.19,0.045,0.37,0.38,0.19233599470082935,0.428370962272613,0.95,0.435,1,8:1,0.8,0.1,baseline,0.95,4
0.3183935651515133,0.785,0.03,0.185,0.055,0.325,0.405,0.17306864635687616,0.4026997923070792,0.95,0.385,1,8:1,0.8,0.1,baseline,0.95,5
0.32106029542652353,0.82,0.035,0.145,0.03,0.405,0.385,0.18041684075866865,0.4209454791149525,0.95,0.385,1,8:1,0.8,0.1,baseline,0.95,6
0.3402305691677966,0.76,0.045,0.195,0.025,0.35,0.385,0.20343010573776105,0.4456483741212571,0.95,0.43,1,8:1,0.8,0.1,baseline,0.95,7
0.33135078963350895,0.775,0.03,0.195,0.04,0.375,0.36,0.19301027213059896,0.4417038907917582,0.95,0.42,1,8:1,0.8,0.1,baseline,0.95,8
0.334376873472919,0.785,0.025,0.19,0.035,0.425,0.325,0.19589433113239405,0.44236609285400463,0.95,0.455,1,8:1,0.8,0.1,baseline,0.95,9
0.32120313864442523,0.825,0.005,0.17,0.04,0.365,0.42,0.18329740584091053,0.4253959745732073,0.95,0.38,1,8:1,0.8,0.1,baseline,0.95,10
0.33078351523992616,0.765,0.015,0.22,0.04,0.405,0.32,0.19339957727635393,0.4377168882960113,0.95,0.445,1,8:1,0.8,0.1,baseline,0.95,11
0.3214060557024212,0.785,0.025,0.19,0.02,0.33,0.435,0.1832532641462613,0.4239295035871262,0.95,0.365,1,8:1,0.8,0.1,baseline,0.95,12
0.3432156718333201,0.77,0.05,0.18,0.015,0.405,0.35,0.20369716362279555,0.4429126245118137,0.95,0.455,1,8:1,0.8,0.1,baseline,0.95,13
0.3573868734462303,0.7,0.045,0.255,0.045,0.405,0.25,0.21979128995858496,0.4497214158832631,0.95,0.565,0,8:1,0.8,0.1,baseline,0.95,14
0.3309285285033535,0.825,0.03,0.145,0.02,0.43,0.375,0.19657956740769575,0.43373786420597055,0.95,0.405,1,8:1,0.8,0.1,baseline,0.95,15
0.3215945083642366,0.825,0.015,0.16,0.03,0.39,0.405,0.17851886801885064,0.4097690028663779,0.95,0.35,1,8:1,0.8,0.1,baseline,0.95,16
0.3236001826475016,0.83,0.005,0.165,0.03,0.375,0.425,0.18394274090827836,0.43011965377948924,0.95,0.385,1,8:1,0.8,0.1,baseline,0.95,17
0.3280128338448665,0.785,0.02,0.195,0.025,0.38,0.38,0.1875039705295406,0.4280918594338652,0.95,0.405,1,8:1,0.8,0.1,baseline,0.95,18
0.3176070671427073,0.81,0.025,0.165,0.025,0.375,0.41,0.17267972105629986,0.39355195556142875,0.95,0.37,1,8:1,0.8,0.1,baseline,0.95,19
0.3432772318290817,0.745,0.05,0.205,0.03,0.36,0.355,0.19866520493729817,0.4265274732233668,0.95,0.455,1,8:1,0.8,0.1,baseline,0.95,20
0.3326524280121214,0.79,0.02,0.19,0.035,0.38,0.375,0.19012747431284374,0.43020114552839234,0.95,0.435,1,8:1,0.8,0.1,baseline,0.95,21
0.31554553605287344,0.815,0.035,0.15,0.05,0.36,0.405,0.1787403543755652,0.40542540868768157,0.95,0.375,1,8:1,0.8,0.1,baseline,0.95,22
0.33366866304960024,0.795,0.035,0.17,0.025,0.405,0.365,0.1964667402901864,0.4390884779888704,0.95,0.43,1,8:1,0.8,0.1,baseline,0.95,23
0.3359026226264832,0.77,0.02,0.21,0.03,0.385,0.355,0.19114091940355102,0.4088088977865574,0.95,0.43,1,8:1,0.8,0.1,baseline,0.95,24
0.33049711407476423,0.835,0.025,0.14,0.03,0.475,0.33,0.1875042443612794,0.4245597282519118,0.95,0.455,1,8:1,0.8,0.1,baseline,0.95,25
0.3340223356771159,0.78,0.035,0.185,0.02,0.37,0.39,0.19713195330683494,0.45252446305928584,0.95,0.41,1,8:1,0.8,0.1,baseline,0.95,26
0.315179837915526,0.83,0.01,0.16,0.035,0.415,0.38,0.1798737814245701,0.42801086717258147,0.95,0.4,1,8:1,0.8,0.1,baseline,0.95,27
0.3093642254909278,0.81,0.015,0.175,0.045,0.34,0.425,0.17697226622193235,0.42182056523895783,0.95,0.36,1,8:1,0.8,0.1,baseline,0.95,28
0.32796398152413475,0.8,0.015,0.185,0.04,0.395,0.365,0.19228303757670331,0.45127417057805985,0.95,0.4,1,8:1,0.8,0.1,baseline,0.95,29
0.32694504826845583,0.79,0.03,0.18,0.04,0.33,0.42,0.1926995905034886,0.43507132119622144,0.95,0.41,1,8:1,0.8,0.1,baseline,0.95,30
0.33563838105470345,0.79,0.04,0.17,0.015,0.415,0.36,0.19768789446595428,0.44772597218462074,0.95,0.44,1,8:1,0.8,0.1,baseline,0.95,31
0.32303878269675934,0.825,0.035,0.14,0.03,0.38,0.415,0.19592433461541175,0.4590735963103017,0.95,0.38,1,8:1,0.8,0.1,baseline,0.95,32
0.3521834319660253,0.74,0.06,0.2,0.035,0.4,0.305,0.215448216600317,0.449252755109401,0.95,0.51,1,8:1,0.8,0.1,baseline,0.95,33
0.3336473348885774,0.765,0.055,0.18,0.035,0.36,0.37,0.19235024685589316,0.4246644873604544,0.95,0.37,1,8:1,0.8,0.1,baseline,0.95,34
0.33182692741475167,0.805,0.025,0.17,0.03,0.42,0.355,0.1942659302568979,0.43228351992602354,0.95,0.405,1,8:1,0.8,0.1,baseline,0.95,35
0.3459434453275068,0.71,0.03,0.26,0.025,0.355,0.33,0.206531034188575,0.4577387047867948,0.95,0.47,1,8:1,0.8,0.1,baseline,0.95,36
0.32003256631818044,0.81,0.005,0.185,0.025,0.405,0.38,0.17718093340379718,0.4097598467386061,0.95,0.44,1,8:1,0.8,0.1,baseline,0.95,37
0.32891508539484104,0.815,0.025,0.16,0.03,0.41,0.375,0.18577911624840848,0.425881218398705,0.95,0.38,1,8:1,0.8,0.1,baseline,0.95,38
0.32110090980249206,0.8,0.035,0.165,0.045,0.395,0.36,0.18580711315489162,0.4274337853092222,0.95,0.385,1,8:1,0.8,0.1,baseline,0.95,39
0.3345724759109538,0.775,0.035,0.19,0.005,0.385,0.385,0.19329837534431554,0.43358671259771,0.95,0.43,1,8:1,0.8,0.1,baseline,0.95,40
0.33583676636828697,0.735,0.04,0.225,0.035,0.315,0.385,0.1936217991104071,0.43326250357513296,0.95,0.445,1,8:1,0.8,0.1,baseline,0.95,41
0.3435195030007537,0.735,0.025,0.24,0.015,0.36,0.36,0.2069018715384795,0.4540699760131081,0.95,0.475,1,8:1,0.8,0.1,baseline,0.95,42
0.3233328706470514,0.79,0.02,0.19,0.04,0.345,0.405,0.182818459819273,0.42637124107067526,0.95,0.385,1,8:1,0.8,0.1,baseline,0.95,43
0.34136545983369776,0.78,0.04,0.18,0.02,0.405,0.355,0.20282257115721428,0.44194673631128906,0.95,0.465,1,8:1,0.8,0.1,baseline,0.95,44
0.34093878907533764,0.765,0.025,0.21,0.025,0.4,0.34,0.2004086155545787,0.4515862317835546,0.95,0.45,1,8:1,0.8,0.1,baseline,0.95,45
0.3342644544349504,0.8,0.025,0.175,0.02,0.37,0.41,0.19336008032566593,0.4374024218193682,0.95,0.41,1,8:1,0.8,0.1,baseline,0.95,46
0.32684908144109853,0.78,0.01,0.21,0.045,0.38,0.355,0.1903331449005861,0.4261403907214341,0.95,0.39,1,8:1,0.8,0.1,baseline,0.95,47
0.33306443654585044,0.805,0.025,0.17,0.03,0.45,0.325,0.19512587685052593,0.4310469201353638,0.95,0.415,1,8:1,0.8,0.1,baseline,0.95,48
0.3395302460245824,0.755,0.045,0.2,0.015,0.38,0.36,0.19690443909199623,0.4292080417304852,0.95,0.45,1,8:1,0.8,0.1,baseline,0.95,49
0.35330713037792577,0.71,0.045,0.245,0.025,0.375,0.31,0.2189544372573981,0.44594770116206617,0.95,0.485,1,8:1,0.8,0.1,ubi_only,0.95,0
0.3403950986278976,0.775,0.04,0.185,0.055,0.41,0.31,0.20433278188519655,0.4342671572461266,0.95,0.425,1,8:1,0.8,0.1,ubi_only,0.95,1
0.3471773849807318,0.735,0.035,0.23,0.035,0.37,0.33,0.2148910559682704,0.4639686593428067,0.95,0.485,1,8:1,0.8,0.1,ubi_only,0.95,2
0.342804863497563,0.725,0.03,0.245,0.015,0.38,0.33,0.20618350260018364,0.43898829742911954,0.95,0.47,1,8:1,0.8,0.1,ubi_only,0.95,3
0.3415511057125114,0.76,0.04,0.2,0.03,0.375,0.355,0.21296098356845433,0.4459480303566212,0.95,0.495,1,8:1,0.8,0.1,ubi_only,0.95,4
0.33499951255261323,0.775,0.045,0.18,0.025,0.345,0.405,0.1934240043252312,0.41968692429124216,0.95,0.45,1,8:1,0.8,0.1,ubi_only,0.95,5
0.33779267600987867,0.775,0.035,0.19,0.02,0.415,0.34,0.2015461452287289,0.43815846476128134,0.95,0.435,1,8:1,0.8,0.1,ubi_only,0.95,6
0.35614878158175517,0.715,0.055,0.23,0.025,0.335,0.355,0.22430577827311218,0.46183934244010283,0.95,0.48,1,8:1,0.8,0.1,ubi_only,0.95,7
0.34719264013921863,0.76,0.035,0.205,0.025,0.42,0.315,0.21408809908989848,0.458794110839728,0.95,0.485,1,8:1,0.8,0.1,ubi_only,0.95,8
0.35046407558320075,0.77,0.025,0.205,0.03,0.43,0.31,0.21678975715250848,0.4592134779440055,0.95,0.515,1,8:1,0.8,0.1,ubi_only,0.95,9
0.33786198616019436,0.79,0.025,0.185,0.015,0.39,0.385,0.20395335907059958,0.44214991964419903,0.95,0.43,1,8:1,0.8,0.1,ubi_only,0.95,10
0.34850164630894825,0.715,0.035,0.25,0.02,0.395,0.3,0.2149043864147454,0.4550209692681356,0.95,0.5,1,8:1,0.8,0.1,ubi_only,0.95,11
0.3370153724466499,0.765,0.045,0.19,0.01,0.365,0.39,0.20347962629899358,0.4404079710220046,0.95,0.4,1,8:1,0.8,0.1,ubi_only,0.95,12
0.36057900167378276,0.725,0.065,0.21,0.015,0.415,0.295,0.22553879136970686,0.4595438161196985,0.95,0.49,1,8:1,0.8,0.1,ubi_only,0.95,13
0.3745444725834544,0.625,0.055,0.32,0.04,0.39,0.195,0.24112042311601187,0.4665828663429565,0.95,0.6,0,8:1,0.8,0.1,ubi_only,0.95,14
0.34765912304881147,0.795,0.04,0.165,0.015,0.465,0.315,0.21793584522075102,0.4505840476718043,0.95,0.46,1,8:1,0.8,0.1,ubi_only,0.95,15
0.33803344708669697,0.795,0.015,0.19,0.025,0.44,0.33,0.1990285662164792,0.4265614035592884,0.95,0.445,1,8:1,0.8,0.1,ubi_only,0.95,16
0.33986406017962956,0.805,0.015,0.18,0.03,0.44,0.335,0.20484587265857343,0.44703327512333785,0.95,0.455,1,8:1,0.8,0.1,ubi_only,0.95,17
0.34465662748598386,0.77,0.045,0.185,0.02,0.41,0.34,0.2083177298319547,0.44420257119476886,0.95,0.5,1,8:1,0.8,0.1,ubi_only,0.95,18
0.3343115853369476,0.785,0.03,0.185,0.02,0.425,0.34,0.19302774179876903,0.41017253911292606,0.95,0.425,1,8:1,0.8,0.1,ubi_only,0.95,19
0.36098593320872197,0.7,0.07,0.23,0.025,0.38,0.295,0.21993719048823723,0.44353156973912033,0.95,0.49,0,8:1,0.8,0.1,ubi_only,0.95,20
0.34898522714679964,0.765,0.045,0.19,0.03,0.435,0.3,0.21129946328343988,0.4475411924791332,0.95,0.5,1,8:1,0.8,0.1,ubi_only,0.95,21
0.3321697786020961,0.76,0.05,0.19,0.04,0.335,0.385,0.1991065404805163,0.4223648867665608,0.95,0.415,1,8:1,0.8,0.1,ubi_only,0.95,22
0.3504834953635742,0.76,0.06,0.18,0.025,0.41,0.325,0.217937743235998,0.45606336894977295,0.95,0.495,1,8:1,0.8,0.1,ubi_only,0.95,23
0.3532036135581127,0.725,0.035,0.24,0.03,0.39,0.305,0.21261661023582426,0.4257932290875727,0.95,0.515,1,8:1,0.8,0.1,ubi_only,0.95,24
0.3479340627944396,0.755,0.035,0.21,0.03,0.45,0.275,0.2082296534902751,0.44125749274550247,0.95,0.5,1,8:1,0.8,0.1,ubi_only,0.95,25
0.3499748186532011,0.74,0.04,0.22,0.015,0.395,0.33,0.21751540857003362,0.4695755530784116,0.95,0.46,1,8:1,0.8,0.1,ubi_only,0.95,26
0.332396185277025,0.78,0.01,0.21,0.025,0.395,0.36,0.20048069152432568,0.4445610748915584,0.95,0.46,1,8:1,0.8,0.1,ubi_only,0.95,27
0.3252464722347891,0.79,0.02,0.19,0.03,0.36,0.4,0.1975304793140973,0.43902352992980653,0.95,0.41,1,8:1,0.8,0.1,ubi_only,0.95,28
0.34435117023664874,0.77,0.04,0.19,0.035,0.405,0.33,0.2129965000670699,0.4683923566680295,0.95,0.465,1,8:1,0.8,0.1,ubi_only,0.95,29
0.34357130301211714,0.745,0.045,0.21,0.035,0.34,0.37,0.21405183551465995,0.4519545530795229,0.95,0.43,1,8:1,0.8,0.1,ubi_only,0.95,30
0.3515952182161392,0.76,0.04,0.2,0.01,0.425,0.325,0.2184270824582423,0.4646601823379457,0.95,0.51,1,8:1,0.8,0.1,ubi_only,0.95,31
0.3401547815352772,0.765,0.05,0.185,0.03,0.365,0.37,0.21700901958704893,0.47637736259370955,0.95,0.455,1,8:1,0.8,0.1,ubi_only,0.95,32
0.36935733640389473,0.675,0.09,0.235,0.025,0.38,0.27,0.2367843444057693,0.46603214389775177,0.95,0.55,0,8:1,0.8,0.1,ubi_only,0.95,33
0.349591391215025,0.75,0.06,0.19,0.03,0.405,0.315,0.21219888384139385,0.44163401545213404,0.95,0.455,1,8:1,0.8,0.1,ubi_only,0.95,34
