speed,scenario,step,steps_after_target,run_id,sink_index,meaning_index,post_labor_current
gradual,full_bundle,170,10,37,0.29,0.4833325135925453,0.95
gradual,full_bundle,180,20,37,0.3,0.4907121181327531,0.95
gradual,full_bundle,200,40,37,0.305,0.4795508794139399,0.95
gradual,full_bundle,170,10,38,0.28,0.4863120487713351,0.95
gradual,full_bundle,180,20,38,0.265,0.4923262152139624,0.95
gradual,full_bundle,200,40,38,0.315,0.47400259990757987,0.95
gradual,full_bundle,170,10,39,0.335,0.4701892206681508,0.95
gradual,full_bundle,180,20,39,0.3,0.48116495826372413,0.95
gradual,full_bundle,200,40,39,0.335,0.4773964994818584,0.95
gradual,full_bundle,170,10,40,0.26,0.49510786077701113,0.95
gradual,full_bundle,180,20,40,0.24,0.48743532686655267,0.95
gradual,full_bundle,200,40,40,0.27,0.4934526187593445,0.95
gradual,full_bundle,170,10,41,0.325,0.48396460283344594,0.95
gradual,full_bundle,180,20,41,0.3,0.48389775230017434,0.95
gradual,full_bundle,200,40,41,0.245,0.506845252439808,0.95
gradual,full_bundle,170,10,42,0.28,0.48796141937911086,0.95
gradual,full_bundle,180,20,42,0.31,0.4828954432406802,0.95
gradual,full_bundle,200,40,42,0.36,0.47485373860438573,0.95
gradual,full_bundle,170,10,43,0.315,0.4823273764987057,0.95
gradual,full_bundle,180,20,43,0.345,0.47882234952586883,0.95
gradual,full_bundle,200,40,43,0.285,0.4822928396855927,0.95
gradual,full_bundle,170,10,44,0.275,0.48740987530867785,0.95
gradual,full_bundle,180,20,44,0.33,0.4845179219744871,0.95
gradual,full_bundle,200,40,44,0.31,0.47644129039734606,0.95
gradual,full_bundle,170,10,45,0.285,0.4757498237369157,0.95
gradual,full_bundle,180,20,45,0.28,0.4920666737142496,0.95
gradual,full_bundle,200,40,45,0.28,0.48319549102489956,0.95
gradual,full_bundle,170,10,46,0.27,0.4796506666190538,0.95
gradual,full_bundle,180,20,46,0.265,0.4930607194989096,0.95
gradual,full_bundle,200,40,46,0.34,0.4738331282140652,0.95
gradual,full_bundle,170,10,47,0.3,0.4745167616706111,0.95
gradual,full_bundle,180,20,47,0.315,0.47839971869622105,0.95
gradual,full_bundle,200,40,47,0.27,0.4911890669391131,0.95
gradual,full_bundle,170,10,48,0.285,0.48743036296346476,0.95
gradual,full_bundle,180,20,48,0.265,0.49147931978578674,0.95
gradual,full_bundle,200,40,48,0.285,0.4870119419526479,0.95
gradual,full_bundle,170,10,49,0.315,0.4772982765050292,0.95
gradual,full_bundle,180,20,49,0.305,0.48178778338972367,0.95
gradual,full_bundle,200,40,49,0.31,0.4680149003844971,0.95
